,sentences
55,"It was the long duration of the storm, rather than its intensity alone, which made it so destructive."
56,"The northern coast suffered most as the storm wrought havoc on crops, telegraph infrastructure, and buildings of varying construction quality."
57,"Poorly built shacks and huts, the residences of impoverished workers, fared the worst."
58,"In Camuy, the storm destroyed up to 20 houses, uprooted trees, and sparked two small fires; in the aftermath, the mayor appointed a special commission to facilitate the transfer of relief funds to storm victims."
59,Many of the homeless families received donations from neighbors to help cover basic expenses.
60,"The winds unroofed many small huts near the shore of Arecibo, forcing their residents to flee for cover, and knocked down wooden and brick fences."
61,"The local telegraph station was rendered inoperative, slowing the initial spread of damage reports."
62,"Both the city and outlying rural areas of Manatí incurred widespread damage, with dozens of thatch roofs blown off and some homes left uninhabitable."
63,"The basement of a colecturía, or tithe barn, was provided as temporary shelter to poor and injured storm victims."
64,"Numerous people in Hatillo were left homeless, and reports there described trees being blown far from where they once stood."
65,"Severe damage befell Vega Baja, with at least 28 houses destroyed and many banana, coconut, and other fruit trees toppled."
66,"Eight houses were destroyed in Isabela, and one family required rescue after its home was crushed under the dislocated roof of an adjacent building."
67,Many poor families became homeless; some were offered shelter in the homes of local government and Civil Guard officials.
68,A church atrium in the town was destroyed.
69,"Many more peasant huts were destroyed in Bayamón, along with the roofs of more substantial structures."
70,All telegraph wires and poles in the community were blown down.
71,Seven or eight houses were destroyed in Trujillo Alto.
72,"The effects proved less severe than feared in Utuado, though banana plantations suffered."
73,"In Dorado, numerous houses were damaged and six were destroyed, their residents forced to seek shelter in government buildings."
74,"The storm was not as severe in San Juan as in other towns, although destruction remained widespread."
75,"One hospital was badly damaged, with the roof over the maternity ward peeled away."
76,"Timbers and metal roofing tiles were blown a great distance from the structure, and patients had to be transferred to a nearby military hospital."
77,Another hospital in the Puerta de Tierra subbarrio was also unroofed.
78,"With telegraph wires downed in all directions, San Juan initially had no contact with the rest of the island."
79,Many gas lanterns were broken.
80,"Palm and fruit trees were uprooted throughout the city, while garden fences and awnings were blown down."
81,"Many houses, huts, businesses, and public facilities around San Juan sustained varying degrees of structural damage."
82,Several houses in the nearby town of Cataño were demolished.
83,Heavy rainfall lasted two to three days in some locations.
84,San Juan recorded 2.36 in(60 mm) of precipitation.
85,"Further inland, rivers overflowed their banks with the torrential rainfall, inundating wide tracts of low-lying terrain."
86,"Among the major rivers flooded were the Río Grande de Arecibo, Río Grande de Manatí, and Santiago."
87,"Floodwaters ruined harvests of crops like rice, corn, and sugar cane."
88,"One farmer in Humacao, near the eastern coast, reported the loss of about 80 acres(32 ha) of sugar cane fields."
89,The neighborhood of Marina in Gurabo had to be evacuated due to river flooding.
90,The mayor of the town started a donation drive for poor families.
91,"One worker on a hacienda died, and his burial was delayed until flooding in the local cemetery receded."
92,"Many railways and thoroughfares, including the road between Cataño and Bayamón, were made impassable by both fallen trees and deep floodwaters."
93,"With mail routes blocked and telegraph communications severed, the full extent of the destruction was slow to be revealed."
94,"On the day after the storm, workers began to clear railways and reestablish communications."
95,Several ships were destroyed and others left stranded on the beach.
96,"The schooner Enriqueta broke free and crashed into a pier; the sloop Tomasito grounded out, crushing its keel; and another sloop, the Maria Artau, went ashore at Palo Seco, with all hands saved by another crew."
97,"At Arecibo, the British schooner Robbie Godfrey broke free from its moorings in port while being loaded with sugar."
98,"The ship was driven aground and destroyed, along with its cargo, but all hands were able to reach the shore with the assistance of rescue brigades."
99,One crewman was hospitalized for an arm injury.
100,"The schooner Martiniguesi, loaded with cattle en route to Martinique, went ashore at Maunabo, with one crewman and numerous head of cattle killed."
101,The sloop Pepito was lost at Cataño.
102,Sea baths along the shore were destroyed.
103,"Among all agricultural losses, that of the year's coffee crop was most significant."
104,"Losses to the coffee harvest in Lares alone were estimated at 500,000 Puerto Rican pesos."
105,"In some localities, only crops in sheltered valleys survived."
106,As much as 60% of the coffee harvest was lost to the storm in Comerío.
107,"The storm was locally referred to as ""San Roque"" since it began on the feast day of Saint Roch, known as San Roque in Spanish."
108,It was among the last significant tropical cyclones to affect Puerto Rico before the island came under United States rule in 1898.
109,Some contemporary accounts drew comparisons to the devastating San Felipe hurricane of 1876.
110,The hurricane caused four known fatalities in Puerto Rico.
111,"--United States--
On the far western periphery of the hurricane, parts of Florida experienced gusty winds, reaching 35 mph(56 km/h) in Key West and 38 mph(61 km/h) in Jupiter, on August 20."
112,"A closer pass by New England the following day resulted in severe nor'easter-like conditions, with winds peaking at 72 mph(116 km/h) on Block Island and 52 mph(84 km/h) on Nantucket."
113,"In Woods Hole, Massachusetts, winds up to 60 mph(97 km/h) were reported."
114,Tropical storm-force winds extended north to Eastport.
115,"The Hartford Courant described the hurricane ""the most severe August storm known for many years"" in Chatham; in Oak Bluffs(then called Cottage City) on Martha's Vineyard, it was ""without a precedent during the summer season"" according to The Boston Globe."
116,"The U.S. Weather Bureau had predicted bad weather for several days, and warning signals were raised along the coast 24 hours before onset."
117,"Consequently, shipping interests generally endured the storm without major losses."
118,"Throughout Cape Cod and the Islands, trees, fences, and utility wires were blown down."
119,"Apple and pear trees were stripped of their fruit, and vegetable crops suffered."
120,Floodwaters inundated streets and cellars while the driving rain forced its way inside east-facing walls.
121,Many roads were littered with the broken branches of large trees; some smaller trees and shrubs were uprooted entirely.
122,"Part of the Nantucket Railroad was washed out at Tom Nevers Head, and wharves on the island received minor damage."
123,"In the mid-morning on August 21, the Portland, Maine-based fishing schooner Mary Lizzie sank in heavy seas off Nantucket."
124,Six of the seven crew members drowned.
125,The one survivor held to floating debris for 33 hours until he was rescued by a passing steamship.
126,"The racing yacht Volunteer, winner of the 1887 America's Cup, broke free from her anchorage and was tossed onto the rocks near the entrance to Hadley's Harbor on Naushon Island, Massachusetts."
127,"Pounding seas battered the vessel, breaking up much of its deck and flooding the hull."
128,"After an unsuccessful attempt by another yacht to rescue Volunteer with the storm still raging, a tugboat was able to dislodge the stricken craft and tow her to a nearby wharf."
129,"The storm disabled several ships around Martha's Vineyard, including the schooners Sarah Louise and Clara Jane, both of which were damaged, and the sloop Cassie, left stranded on the shore."
130,"Numerous other fishing vessels lost their anchors, sails, or seine fishing boats."
131,"The maritime havoc extended westward to New Jersey's Sandy Hook, where a yacht was wrecked."
132,President Grover Cleveland sheltered in his summer home of Gray Gables  during the storm.
133,His yacht was narrowly saved from being swept ashore.
134,"Rainfall in Boston commenced in the late evening of August 20 and continued through the following afternoon, totaling 1.65 in(42 mm); the Charles River breached its banks, flooding the Cambridgeport neighborhood of Cambridge up to 3 ft(0.9 m) deep."
135,"At Nantasket Beach in the town of Hull, immense swells drew crowds of onlookers, photographers, and artists before the surf action began damaging boardwalks and carnival game booths."
136,"Roads in Plymouth were littered with broken tree limbs, and several pleasure craft in Plymouth Harbor were blown aground."
137,Great damage to grain crops also plagued the neighboring state of Rhode Island.
138,Two sailors were rescued after their boat capsized in Newport Harbor.
139,A fishing schooner drifted to sea with its crew aboard; it was ultimately rescued by a tug south of the Brenton Reef Light.
140,"Numerous ships rode out the storm in the shelter of Dutch Island in the West Passage of Narragansett Bay, being ""tossed like cockle shells on the swirling waters"" as described by the Fall River Daily Evening News."
141,"One of Ethel Swift's two anchor chains broke, resulting in a wreck on the western shore of the bay."
142,The schooner's crew of four was safely rescued.
143,"Further up the bay, three ships were blown aground on Prudence Island."
144,A yacht race set for August 21 around Newport was postponed because of the bad weather.
145,"Some 17 fire alarm call boxes in Charlestown, Rhode Island, were rendered inoperative, so firefighters had to patrol the town continuously through the night of August 20–21."
146,"--Canada--
Though in a weakened state, the cyclone battered the Atlantic provinces of Canada."
147,"Writing for Cape Breton's Magazine, Michael L. MacDonald wrote that it was ""one of the most notorious marine storms in the history of Nova Scotia""."
148,"There, the storm came to be known as the ""Second Great August Gale"", in reference to a catastrophic hurricane in August 1837."
149,"Throughout the Maritimes, dozens of large ships were stranded or destroyed."
150,"Warning signals were hoisted in Nova Scotia on the evening of August 20, and ultimately lowered near midday on August 22."
151,"In Halifax, rain and wind began in the early afternoon on August 21 and grew in severity through the night."
152,The city was plunged into darkness and cut off from the outside world as electricity and communications wires fell.
153,"Severed power lines sparked small fires and posed a hazard to public safety; a young girl was electrocuted and killed by a live wire, and two more people received non-life-threatening shocks while attempting to recover her body."
154,"Parks, public gardens, and cemeteries throughout the city suffered extensive damage, with many large trees destroyed."
155,Many ships and boats were wrecked or blown ashore in Halifax Harbour.
156,"In one instance, after colliding with a wharf and being struck by two pontoon boats, the schooner Janie R.'s cargo of lime swelled with the influx of seawater such that the ship burst open."
157,Trees were uprooted and chimneys toppled in Liverpool.
158,"The storm was less severe in Yarmouth, at the western end of the province, but still washed out streets and blew down trees."
159,"The winds damaged trees, fences, and some buildings in Amherst, and flattened crops in the surrounding countryside."
160,"In Cumberland County, the Palmerston Bridge over the upper Pugwash Harbor was badly damaged, and two barques were blown ashore at Northport."
161,"Several schooners were wrecked along the shores of Cape Breton; in Ingonish, two ships were left stranded on the shore and six fishing boats drifted out to sea."
162,Residents of the rural community fled their homes at the height of the storm to seek shelter in nearby valleys.
163,"Late on the night of August 21, the steamship Dorcas, with barge Etta Stewart in tow, wrecked on the notoriously hazardous reef surrounding Shut-In Island, near the entrance to Three Fathom Harbour."
164,Both vessels were loaded with coal en route from Sydney to Halifax.
165,"It is likely that the barge took on water in the heavy seas, making it impossible to steer and causing both ships to drift inexorably toward shore in the strong southerly winds."
166,"After hitting the rocks, the steamer overturned, losing its engine, boilers, and cargo, and came to rest inverted on the beach."
167,"The barge broke up, littering the shore with timbers."
168,"All crew-members and passengers, totaling 24 people, were killed: Dorcas carried a crew of 10, plus the chief engineer's pregnant wife and 4 children in their care, while 8 crewmen and one passenger were on Etta Stewart."
169,All bodies but one were recovered.
170,"The small community of Louisbourg, home to 16 of the victims and many of their families, was left reeling, and a rare government inquiry into the disaster was opened; it concluded that the wreck was beyond the control of Captain Angus Ferguson of Dorcas, who ""sacrificed his own life in his endeavour to save those on board the two vessels""."
171,"The commissioner of the inquiry acknowledged that cutting the barge free may have increased the chance of survival for the crew and passengers of Dorcas, but dismissed this as a viable option:
""It may be considered by some that it would have been more prudent and wise for the master of the Dorcas to have disconnected his steamer from the barge at some safe time before approaching the breakers, in order to enable his vessel to reach off shore and thus have made an effort to save the larger number of people on board the steamer at the sacrifice of the less number of people on board the barge."
172,"""Had Captain Ferguson, however, acted in such a manner and been successful in saving the steamer with those on board, he would have forever been branded as a coward when he reached the land and laid himself open to the serious charge of deliberately and wilfully sacrificing the lives of many human beings for the sake of saving his own."
173,"To a brave man this would have been intolerable and it must be acknowledged that in acting as he did he displayed the genuine characteristics of a noble seaman, when, amidst the dangers of such a hurricane and wild sea, he met death at the post of duty."""
174,"Despite the tragedy at Shut-In Island, the loss of life in Nova Scotia was considered low relative to the large number of shipwrecks."
175,"Extensive storm damage, including downed trees and telegraph wires, collapsed barns, and sunk vessels along the coast, was reported in parts of New Brunswick."
176,"At Point Escuminac, winds blew at 60 to 62 mph(97 to 100 km/h) for three hours and many fishing boats were blown ashore."
177,A similar situation presented itself further north in Shippagan.
178,"The cyclone severed communications between Prince Edward Island and the mainland, and inflicted widespread damage upon the province."
179,"Streets in the capital city of Charlottetown were strewn with downed tree limbs; in rural sectors, barns were destroyed."
180,A stretch of breakwater in Souris was washed out.
181,Fishing boats in Tignish were shattered.
182,"In Percé, on the eastern tip of Quebec's Gaspé Peninsula, 14 fishing vessels were destroyed."
183,"The extratropical remnants of the cyclone continued to produce strong winds over Newfoundland, ruining crops and damaging homes that were under construction."
184,"The sinking of a boat in Trinity Bay resulted in the drowning deaths of two men, including member of the General Assembly of Newfoundland, David C. Webber."
185,St. John's reported powerful winds that toppled trees.
186,"-Notes-

== References =="
