index,sentences
81,"In Johnson County, more than 60 water rescues were made after flash flooding inundated numerous homes."
82,"According to fire Chief Richard Van Winkle of the Alvarado fire department, ""This is about as bad as I've seen it""."
83,"In the town, one person was killed after he drove his car into a flooded street and was swept away."
84,"In Arlington, 90 people had to be evacuated from an apartment building after a nearby creek flooded, leaving some of the rooms under 8 ft(2.4 m) of water."
85,Over 50 homes were severely damaged and eventually purchased a year later by the city.
86,The creek also swept through a nearby neighborhood with enough force to uproot trees in its path.
87,"In Bell County, severe flooding resulted in one fatality after a 19-year-old girl drowned when her car was swept off a flooded road."
88,Several tornadoes were spawned throughout Texas as a result of Hermine.
89,"A brief EF0 tornado, which resulted in little damage, was confirmed near Moulton, Texas."
90,"The strongest tornado struck Dallas just west of North Westmoreland Road near La Reunion Parkway, damaging several structures."
91,This tornado was later rated EF2 with estimated winds of 115 mph(185 km/h).
92,This was the strongest tornado to strike Dallas since an F4 in 1974.
93,"Throughout northern Texas, six tornadoes were confirmed and several more likely touched down elsewhere in the state."
94,"According to the Red Cross, a total of 843 homes were affected by the storm throughout Texas; 68 were destroyed, 231 sustained major damage and 283 received minor damage."
95,Another flood-related fatality took place in Johnson County.
96,"In Jamaica Beach, Texas, one woman drowned in a rip current related to the oncoming Hermine and others needed to be rescued."
97,"---Oklahoma---
After moving through Texas, the remnants of Hermine produced widespread rainfall, locally heavy, in Oklahoma which triggered significant flooding."
98,One person was killed in the state as result of Hermine's passage.
99,"Nearly all of Sequoyah County was left underwater, resulting in severe infrastructural damage."
100,Nearly 30 mi(48 km) were washed away by the floods.
101,Preliminary estimates placed damage in the county were $2.5 million.
102,"Scattered power outages took place in the state, mainly attributed to tornadoes, with the Oklahoma Gas and Electric Company reporting roughly 5,000 outages."
103,"The National Weather Service confirmed three tornadoes in relation to Hermine, including an EF0 tornado that struck Lone Grove, a town devastated by an EF4 tornado in February 2009."
104,"In Colbert, an EF1 tornado destroyed one home and injured a truck driver after knocking his vehicle on its side."
105,"During the morning of September 9, a second round of rain fell across eastern portions of the state, resulting in additional flooding."
106,"Along US 69, a portion of the roadway was covered with several feet of water."
107,"Other state highways were flooded as well; however, most of the water receded that afternoon."
108,"-Aftermath-
--Guatemala--
In response to the substantial loss of life along Inter-American Highway, Guatemalan President Álvaro Colom declared a state of emergency for the country."
109,"On September 6, President Colom declared a national day of mourning for victims of the storm."
110,"--United States--
As reports of widespread flooding came out of Texas, evacuation orders were issued for some of the hardest hit areas and seven shelters were opened in four counties."
111,The Salvation Army set up mobile feeding units along the Interstate 35 corridor to support flood response operations.
112,"In the wake of the severe flooding caused by Tropical Storm Hermine, Texas governor Rick Perry declared 40 affected counties as disaster areas and requested that 13 of these be federal disaster areas."
113,"Just two days after the storm's passage, insurance claims had reached $75 million and were expected to exceed $100 million."
114,"In early October, the Federal Emergency Management Agency(FEMA) denied governor Perry's requests for the 13 counties, stating that damage was not substantial enough to warrant federal aid."
115,"However, it was argued that since most of the hardest hit communities were rural areas with limited resources, they would need assistance recovering."
116,"On October 12, governor Rick Perry filed a formal appeal to President Barack Obama to reconsider the denial of public assistance."
117,"Following further damage assessments, governor Perry also stated that at least $13 million was needed to repair losses."
118,"Following this appeal, FEMA again denied federal assistance."
119,"On November 10, The U.S. Small Business Administration passed a disaster declaration for 18 counties in Texas, allowing residents to apply for low-interest loans."
120,"On September 10, Oklahoma governor Brad Henry declared a state of emergency for 13 counties and later requested federal assistance for Sequoyah County."
121,"However, the request for federal aid was later denied by FEMA."
