index,sentences
57,Supplies of water and water purification systems were pre-positioned for the countries.
58,"Acting director of the Vanuatu National Disaster Management Office, Peter Korisa, warned that should Pam strike the capital of Port Vila it could be worse than Cyclone Uma in 1987 which killed 50 people and caused US$150 million in damage."
59,"The death toll from Cyclone Pam is uncertain, with totals from the Vanuatu Government and United Nations differing."
60,"According to Vanuatu, 11 people died as a direct result of Pam."
61,"Four others died at Vila Central Hospital shortly after the storm's passage, though these are considered indirectly related."
62,"According to the United Nations, a total of 16 people were killed."
63,"In the immediate aftermath, media outlets indicated unconfirmed reports of 44 casualties in the many villages destroyed by the storm; however, these claims were never substantiated."
64,"According to UNICEF, at least 132,000 people have been impacted by Tropical Cyclone Pam, of whom 54,000 are children."
65,"Communication across the country was crippled, with only one cellular tower in Port Vila remaining operational."
66,The power grid was devastated as well and officials estimated repairs could take weeks.
67,"Four days after the storm, nearly 60 of the nation's inhabited islands remained cut-off from the outside world."
68,UNICEF has estimated that up to 90 percent of the buildings in Vanuatu have been affected by Tropical Cyclone Pam.
69,"Hospitals, schools and water supply are either compromised or destroyed."
70,"Journalist Michael McLennan in Port Vila likened the effects of Pam to a bomb: ""It's like a bomb has gone through...It's really quite apocalyptic."""
71,"Sune Gudnitz, head of the United Nations Office for the Coordination of Humanitarian Affairs(OCHA), stated that Pam was indeed a worst-case scenario for Vanuatu."
72,Catastrophic damage occurred on the islands of Erromango and Tanna.
73,"Communication with the islands was completely severed during the storm, and first contact with residents did not take place until two days after Pam's passage."
74,"A pilot who flew to the islands reported that all infrastructure had been crippled, with every structure severely damaged or destroyed."
75,"Concrete buildings held up during the storm, but lost their roofs."
76,"Locals reported two fatalities on Tanna, though this was unconfirmed by officials."
77,"Additionally, there was no drinkable water left on the island."
78,Approximately 95 percent of the homes on Tongoa were reportedly destroyed.
79,Total damage in Vanuatu reached VT48.6 billion(US$449 million).
80,"North of Efate, the small island of Mataso was largely destroyed with only two homes left standing after the storm."
81,Residents sought refuge in caves to ride out the storm; two people died there.
82,"The Tukoro, Vanuata's most significant patrol vessel, was washed ashore on Moso Island."
83,Repairs took 16 months.
84,"According to UNESCO, a total of $268.4 million is needed for total recovery and rehabilitation of the nation."
85,"--Tuvalu--
Prior to the formation of Cyclone Pam, flooding from king tides, which peaked at 3.4 m(11 ft) on 19 February 2015, caused considerable road damage across the multi-island nation of Tuvalu."
86,"Between 10 and 11 March, waves, estimated to be 3–5 m(9.8–16.4 ft), associated with the cyclone swept across the low-lying islands of Tuvalu."
87,"The atolls of Nanumea, Nanumanga, Niutao, Nui, Nukufetau, Nukulaelae, and Vaitupu were most affected."
88,Significant damage to agriculture and infrastructure occurred.
89,"The outermost islands were hardest hit, with one flooded in its entirety."
90,A state of emergency was subsequently declared on 14 March.
91,Water supplies on Nui were contaminated by seawater and rendered undrinkable.
92,"An estimated 45 percent of the nation's nearly 10,000 people were displaced, according to Prime Minister Enele Sopoaga."
93,Damage across the nation amounted to US$92 million.
94,"--Solomon Islands--
Early in the Cyclone Pam's development, it produced torrential rains and gale-force winds over the Solomon Provinces of Malaita, Makira-Ulawa, and Temotu."
95,"Trees and crops were flattened, and residents sheltered in schools and in caves after their homes were destroyed."
96,"Rainfall was particularly intense over the Santa Cruz Islands, where a 24‑hour total of 495 mm(19.5 in) was observed."
97,Continuous heavy rain prompted the evacuation of 500 students in West Guadalcanal.
98,"The storm later struck the remote islands of Anuta and Tikopia on 12 March, causing extensive damage."
99,"Approximately 1,500 homes were damaged or destroyed in the region and 5,000 people were directly."
100,Powerful winds toppled numerous trees.
101,"Several injuries were reported, though exact numbers are unknown."
102,Tikopia's lost roughly 90 percent of its food crop and fruit trees; water sources were also contaminated.
103,Contact with Anuta was lost as all its phone lines failed; the island remained isolated for at least a week after Pam's passage.
104,"--Fiji--
Although not in the direct path of Pam, officials in Fiji warned residents in low-lying areas of potential flooding from the system's outer rain bands."
105,"On 11 March, the Northern Division activated its Emergency Operations Centre and directed precautionary measures to be undertaken, with the expectation that flash flooding and coastal flooding from high tides were set to occur."
106,Emergency shelters for possible evacuations were identified by 12 March.
107,Fears concerning the Fijian infrastructure's susceptibility to winds and flooding were raised by the Disaster Management Office.
108,"Later that day, cruise operators announced that trips to the Yasawa Islands would be cancelled due to the storm."
109,"Anticipating dangerous conditions from the cyclone, the fifth leg of the Volvo Ocean Race was postponed until at least 01:00 UTC on 16 March."
110,Other residents were warned not to venture out to sea as Pam passed nearby.
111,"--New Caledonia--
A pre-cyclone alert was raised in New Caledonia as a precaution."
112,"On 13 March 2015 at noon local time, this was raised to the first level of cyclone alert for the Loyalty Islands and for the Isle of Pines."
113,"The second and highest level of cyclone alert was raised at 03:00 local time on 14 March 2015 for the islands of Maré and Lifou, and the alert ended at 17:00 and 20:00 local time on the same day."
114,"All alert levels were then lifted on Sunday, 15 March at 08:00 local time."
115,"On the whole, material damages were relatively light, with a few fallen trees, a few roofs blown out, and only 26 people in need of emergency housing(18 on Maré and 8 on Lifou)."
116,"At the height of the storm, a maximum of 6000 inhabitants suffered power outages, but power was then restored fairly quickly to the vast majority."
117,"As perceived by the population of the Loyalty Islands, the worst damage was in fact the loss of the yams harvest, which will affect numerous communities of both Maré and Lifou, both as a means of subsistence for the coming season and as a cultural apparatus for ceremonies like weddings."
118,"--New Zealand--
Civil Defense officials in New Zealand issued severe weather warnings, that the remnants of Cyclone Pam could bring unprecedented damage to much of the northeastern coastal areas of the North Island."
119,Swells of 6–8 m(20–26 ft) were forecast with potential for damage exceeding that of Cyclone Bola – which struck New Zealand's North Island in 1988.
120,"On 15 March gale-force winds began affecting northern parts of the North Island and continued into the following day, with gusts peaking at 148 km/h(92 mph) in Kaeo and 144 km/h(89 mph) in Hicks Bay."
121,Some voluntary evacuations took place in the Gisborne region.
122,Power outages took place in the Whangarei District.
123,"Heavy rains accompanied the system as well, with over 200 mm(7.9 in) falling in areas between Hicks Bay and Gisborne."
124,"Along the coast, waves reached 4.5 m(15 ft) in Tutukaka and 5–6 m(16–20 ft) near Tolaga Bay."
125,The cyclone also brought cooler temperatures throughout most of the North Island and northern South Island.
126,"The storm later brought winds up to 140 km/h(87 mph) to the Chatham Islands(pop: 650), prompting the declaration of a civil defence emergency."
127,"Downed trees cut power to portions of the islands, though no major damage was reported."
128,Twelve people sought refuge in a public shelter.
129,A wharf on the north side of the islands was damaged by rough seas.
130,Insurance loss in New Zealand amounted to NZ$2.2 million(US$1.63 million).
131,"-Aftermath-
An RAAF Lockheed P-3 Orion was dispatched to the eastern Solomon Islands for aerial damage surveys."
132,"--Vanuatu--
Before the disaster, many developed countries pledged funds to assist smaller, developing nations with disaster preparation and relief efforts."
133,"Jim Yong Kim, president of the World Bank, has called for insurance schemes to help the Vanuatu government respond to natural disasters."
134,United Nations Secretary-General Ban Ki-moon highlighted that climate change leads to increased risks of natural disasters.
135,"While attending the World Conference on Disaster Risk Reduction in Sendai, Japan, Vanuatu President Baldwin Lonsdale requested international assistance for his people."
136,"Immediately following the cyclone's impact in Vanuatu, governments across the world began providing aid relief funds."
137,Sufficient repairs of Bauerfield International Airport were completed by 14 March to allow the first flights from Australia carrying aid to arrive.
138,"Initial monetary assistance included $3.8 million from Australia, $2.9 million from the United Kingdom, $1.8 million from New Zealand, and $1.05 million from the European Union, $250,000 from India and promised to extend any further assistance required."
139,"The French overseas territories of New Caledonia and French Polynesia have granted €300,000(US$318,000) of immediate emergency aid."
140,"Australia, France, and New Zealand enacted a coordinated response within the framework of the FRANZ agreement, in which France would carry out damage assessments while Australia and New Zealand would provide humanitarian aid."
141,"In accordance with this, France ordered the frigate Vendémiaire to sail from Nouméa, New Caledonia, to conduct surveys along with aircraft from the island territory."
142,"On 15 March, Australia confirmed that supplies for up to 5,000 people would be sent via two Royal Australian Air Force(RAAF) Boeing C-17 Globemaster III aircraft."
143,A Lockheed C-130 Hercules was also deployed with emergency evaluation personnel and Department of Foreign Affairs officials to determine specifics on aid required.
144,"On 15 March a CASA-235 transport plane was dispatched from the New Caledonian Armed Forces airbase carrying engineers to repair the water supply, a Red Cross technician and spare parts to enable the reopening of the airport to scheduled flights."
145,"A second CASA-235 was dispatched from French Polynesia carrying tools for rebuilding, satelitte communications, tents and logistics supplies for 10 days."
146,"More than four days after the storm, much of the affected population had yet to be reached."
147,A lack of airstrips and deepwater ports hampered the speed of relief operations.
148,"Save the Children's Vanuatu director, Tom Skirrow, stated that the logistical challenges presented with Cyclone Pam greatly exceeded that of Typhoon Haiyan which left over 7,350 dead or missing in the Philippines during November 2013."
149,"Residents on Moso Island, located just north of Efate, were forced to drink saltwater."
150,"Survivors stated that no aid had reached them as of 17 March, and most were forced to scavenge for food."
151,"It was not until 27 March, two weeks after Pam struck, that aid finally reached all of the affected islands."
152,"On 24 March, IsraAid reached Tongoa in the Shepherds Islands group by boat, and distributed over 40 tons of rice, flour and water to twelve villages and eight schools on two islands levelled by the cyclone."
153,"The Adventist Development and Relief Agency responded by distributing shelter kits, water filtration kits and food packages, as well as setting up 10 evacuation centres in Port Vila."
154,"In total, ADRA assisted more than 10,000 people in 2586 households across three islands."
155,"--Tuvalu--
New Zealand started providing aid to Tuvalu on 14 March."
156,"Owing to the severity of damage in the nation, the local chapter of the Red Cross enacted an emergency operation plan on 16 March which would focus on the needs of 3,000 people."
157,"The focus on the 81,873 CHF operation was to provide essential non-food items and shelter."
158,Flights carrying these supplies from Fiji began on 17 March.
159,Prime Minister Sopoaga stated that Tuvalu appeared capable of handling the disaster on its own and urged that international relief be focused on Vanuatu.
160,"Tuvalu's Disaster Coordinator, Suneo Silu, said the priority island is Nui as sources of fresh water were contaminated."
161,"On 17 March, the Taiwanese Ministry of Foreign Affairs announced a donation of US$61,000 in aid to Tuvalu."
162,UNICEF and Australia have committed to deliver aid to Tuvalu.
163,"As of 22 March 71 families(40 percent of the population) of Nui remain displaced and were living in 3 evacuation centres or with other families and on Nukufetau, 76 people(13 percent of the population) remain displaced and were living in 2 evacuation centres."
164,The Situation Report published on 30 March reported that on Nukufetau all the displaced people have returned to their homes.
165,"Nui suffered the most damage of the three central islands(Nui, Nukufetau and Vaitupu); with both Nui and Nukufetau suffering the loss of 90% of the crops."
166,"Of the three northern islands(Nanumanga, Niutao, Nanumea), Nanumanga suffered the most damage, with 60–100 houses flooded and damage to the health facility."
167,The number of influenza cases that had been reported in Nanumanga had stabilised.
