index,sentences
35,"--Short-term Impact: Bacterial Growth--
During floods, the state of the environment is altered after heavy precipitation, for example, temperature, humidity and surface vegetation."
36,These changes may favor the growth of pathogens.
37,"As a result, pathogens may spread rapidly through contaminated water."
38,"As well as because of the difficulty of access to clean water already clean sanitation facilities clean water and improved sanitation, the rate of disease transmission increases again."
39,"---Acute Watery Diarrhea & Malaria---
The problem of acute watery diarrhea after the floods was exacerbated by the dense population, destruction of water facilities, and limited sanitation."
40,"In times of flooding, people may be forced to drink non-clean water(e.g."
41,contaminated surface water) to survive.
42,"Water is often contaminated with harmful substances such as human and animal excreta and animal carcasses from upstream, making these infectious diseases very vulnerable to outbreaks."
43,"---Malnutrition---
Ethiopia has high malnutrition rates, especially among children, with 46% stunting."
44,"The crops and floods suffered from food shortage in the region after the floods, leading to malnutrition among the people."
45,"--Long-term Impact: Immune-deficiency in Residents--
Malnutrition and diarrheal mortality are inextricably linked."
46,"This is a vicious circle because malnutrition leads to deficiencies in the immune system, and conversely diarrhea leads to malnutrition because of reduced energy intake and malabsorption."
47,"The potential for waterborne diseases is also exacerbated by the reduced physical strength of the population due to food shortages and limited temporary living conditions, as well as the degradation of turbid drinking water."
48,"The poorer and more backward countries need time to rebuild after the disaster, and the healthy living standard of the Ethiopian people cannot be guaranteed in time."
49,"-Response-
--Local Response--
The National Disaster Risk Management Commission(NDRMCC) acted in a leading role."
50,"National humanitarian actors mainly include the Ethiopian Red Cross Society(ERCS), the National Flood Task Forces(FTF), National Meteorological Agency(NMA), Ethiopia Humanitarian Country Team(EHCT), Ethiopia Humanitarian Fund(EHF) and other National Society branches."
51,"ERCS was responsible for supporting NDRMC by dispatching NFI stocks(emergency shelter and household kits) to affected regions(see Table 1) and setting up quick assessment teams within risk areas, and also monitored NMA’s weather forecasts and basic health status among communities with the help of National Society branches."
52,"In April 2016, a Flood Alert was released by the FTF to remind people of the seriousness of the flood risk."
53,"On 2 September 2016, a joint plan was issued by the EHCT to help deal with acute watery diarrhoea(AWD) in Ethiopia, with the EHF allocating 5.4 million dollars in response to the funding requirements of AWD."
54,"--International Response--
Red Cross Red Crescent Movement partners including IFRC, ICRC, Austrian RC, Swiss RC, Spanish RC, Canada RC, NLRC, and Swedish RC and other partner organizations including IOM, UNICEF, IRC, Save the children international(SCI) and Government of Ethiopia(GoE) participated in response to this disaster positively."
55,"They actively reported these up-to-date risks and corresponding supports and IFRC, ICRC and PNSs participated in coordination meetings regularly."
56,"-Lessons Learned from the Disaster-
--Early Warning and Response Analysis--
In early April 2016, National Disaster Risk Management Commission(NDRMC), Early Warning and Response Directorate warned that flood is likely to happen in flood-prone areas with high probability in the southern and south-eastern parts."
57,"Additionally, a flash flood is anticipated in the northeastern, central and eastern parts of the country."
58,"Taking into consideration the presence of the El Niño effect with anticipated above-normal rains in the belg season, the risk of flash and river flood is high."
59,To remind that the concerned personnel should undertake appropriate measures ahead of time in order to minimize the effect of flood hazards in the areas.
60,"NDRMC has reached 258,136 MAM children and women in priority-2 woredas of the country."
61,"Therefore, Early warning and response analysis from NDRMC can productively contribute to reducing the negative influence of disasters."
62,"--Improving the Water Conservancy Facilities for Farmland--
In some areas, the expected heavy falls would favour the season's agricultural activities, particularly for long cycle crops."
63,"Actually, the concerned department and farmers could take appropriate measures in order to make use of the expected moisture efficiently."
64,"Therefore, the Ethiopian Government is planning to construct two new dams to mitigate Ethiopia’s devastating and recurring floods in the second half of 2016."
65,"The decision comes just a few months after flash floods ravaged the country, causing as many as one hundred fatalities and displacing tens of thousands of people."
66,It is also one of the important lessons brought by the flood disaster to Ethiopians.
67,"--Challenge of Humanitarian Fund in Financial Requirements--
The Ethiopia Humanitarian Fund(EHF) was instrumental in the overall response, supporting Humanitarian Country Team(HCT) endorsed strategies and priorities developed by cluster/sector task forces."
68,"In 2016, The AWD outbreak was exacerbated due to flooding in April–May that affected 480,000 people, of whom 190,000 were displaced."
69,"In addition, other endemic diseases compounded pressure on an already overstretched health system."
70,"Overall, some 3.6 million people in Ethiopia were in need of emergency health interventions."
71,Financial requirements remained high across all sectors throughout 2016.
72,The total requirement of the Humanitarian Requirements Document(HRD) was revised.
73,Inadequate funding poses challenges to effective humanitarian.
74,"Therefore, Ethiopia Humanitarian Fund may require further support in the future."
