,sentences
39,"Around  09:00 UTC, the disorganized center of Erika passed near the northern tip of Guadeloupe, before emerging over the eastern Caribbean Sea."
40,"Convection remained poorly-organized and mostly confined to eastern portions of the cyclone, as it traversed the eastern Caribbean Sea."
41,"Multiple circulation centers were noted during the overnight of August 27–28, all rotating around a broad general center."
42,One such center moved over St. Croix and produced gale-force gusts.
43,"Environmental conditions ahead of the storm became increasingly hostile, and forecasters at the NHC continued to note unusually high uncertainty in their forecasts."
44,Further structural degradation ensued on August 28 as Erika approached the Dominican Republic.
45,"Based on data from Hurricane Hunters, Erika degenerated into a broad area of low pressure—no longer meeting the definition of a tropical cyclone—shortly after 12:00 UTC, near the southeastern coast of the Dominican Republic."
46,"Operationally, the NHC maintained advisories on Erika until 13:30 UTC on August 29."
47,"It was also noted during those advisories that the center was completely devoid of convection, and whatever convection remained was reduced to the eastern half of the system."
48,"Around 21:00 UTC on August 28, the remnants of Erika made landfall along the southeastern coast of the Dominican Republic."
49,The disheveled system emerged over the Windward Passage early on August 29.
50,"Thereafter, the system skirted the northern coast of Cuba and entered the Gulf of Mexico on August 31."
51,"Turning northward, the disturbance eventually crossed northern Florida on September 2, before dissipating over Georgia on the following day."
52,"-Preparations-
--Caribbean--
Various local governments issued tropical storm watches and warnings for their respective nations throughout the duration of Erika."
53,"Watches and warnings covered the Lesser Antilles from Guadeloupe northward, almost the entirety of the Greater Antilles, and the Bahamas."
54,The Red Cross opened four shelters to the public across the United States Virgin Islands.
55,The local Health Department also opened special needs shelters on St. Croix and St. Thomas.
56,All non-essential government personnel were given administrative leave on August 27.
57,"Owing to rough seas, local ports temporarily closed."
58,"Although airports remained open, several airlines cancelled flights."
59,A territory-wide curfew was imposed until the afternoon of August 28.
60,"Schools, ports, and beaches were closed across the Dominican Republic."
61,"The Army of the Dominican Republic deployed 275 soldiers and alongside the nation's Air Force, assisted with the evacuation of residents."
62,The Navy was placed on standby for potential search and rescue operations.
63,"Officials in Haiti suspended air service, banned highway travel between departments, and ordered small watercraft to remain at port."
64,Evacuation shelters were opened across all departments and 254 prisoners were relocated from Gonaïves to three other facilities.
65,"--Florida--
On August 28, Florida Governor Rick Scott declared a state of emergency."
66,"Despite the storm dissipating shortly thereafter, Scott kept the emergency declaration in place and stated, ""This storm has been completely unpredictable the whole time...we will still get a lot of rain and a lot of flooding."""
67,"Thirty members of the Florida National Guard were positioned while another 8,000 were placed on standby."
68,A collective 17 flights were cancelled at Miami International Airport and Fort Lauderdale–Hollywood International Airport on August 28.
69,"Schools in Hendry County preemptively closed for August 31, with officials citing flooding concerns."
70,"The National Park Service shut down Biscayne National Park on August 28, and Dry Tortugas National Park and Everglades National Park on August 29."
71,"Sandbags were distributed to residents in Doral, Hallandale Beach, Hollywood, and Sweetwater."
72,"The 
last hurricane to impact the state was Hurricane Wilma in 2005."
73,"Since that time, the state's population grew by 2 million with many presumed to have never experienced a hurricane before."
74,"Some newer residents remained apathetic over the storm, dismissing it as ""another excuse to skip work or school or to party."""
75,"-Impact-
--Caribbean--
In Guadeloupe, rain totals reached 100 mm(3.9 in) in Basse-Terre while gusts peaked at 100 km/h(62 mph) on La Désirade."
76,"Some landslides and flooding were reported, with roads in Basse-Terre temporarily closed."
77,"Électricité de France reported that 1,600 customers lost power during the storm."
78,Rough seas in Martinique grounded boats.
79,Landslides and felled trees blocked several roadways across the island.
80,"Elsewhere in the Lesser Antilles, effects from Erika were negligible."
81,The outer bands of Erika brought much needed rain to drought-stricken Puerto Rico; a station in Adjuntas recorded 4.45 in(113 mm) of rain.
82,"Tropical storm-force wind gusts, peaking at 59 mph(95 km/h) in Maricao, caused substantial disruption to the power grid, leaving approximately 250,000 people without electricity."
83,Thirty-six homes sustained roof damage across interior locations of the territory and agriculture sustained US$17.37 million in damage.
84,"A weather station in Barahona, Dominican Republic, measured 24.26 in(616 mm) of rain during Erika's passage, including 8.8 in(220 mm) in a single hour."
85,"Surrounding areas reported significantly less rain, however."
86,"Throughout the country, 823 homes suffered damage and 7,345 people were displaced."
87,Erika blocked over 400 roads and left many power outages.
88,Winds gusts of 50 mph(80 km/h) in Azua caused at least RD$400 million(US$8.91 million) in damage to the banana crop.
89,"Heavy rainfall also impacted Haiti, which was still recovering from a catastrophic earthquake in 2010; an estimated 60,000 people remained in emergency housing."
90,"Four persons died and eleven others were hospitalized in Léogâne, when a truck crashed into a bus on rain-slicked roads and exploded."
91,A fifth death occurred during a landslide in Port-au-Prince.
92,Two people in the area were injured after a house collapsed.
93,"The remnants of Erika later brought much needed rains to Cuba, which was suffering from its worst drought since 1901."
94,"--Southeastern United States--
Later, Erika's remnants dropped locally heavy rainfall across Florida, particularly in the Miami Metropolitan Area."
95,A station northwest of Sweetwater observed 9 in(230 mm) of rain.
96,Minor flash flooding left streets in Wynwood impassable.
97,"Farther north in Flagler County, scattered thunderstorms produced isolated instances of heavy rain; 2.2 in(56 mm) fell within one hour in Palm Coast."
98,"In the greater Jacksonville area, lightning struck the Sally B. Mathis Elementary School, resulting in damage to the air conditioning unit and evacuation of students."
99,"In neighboring Georgia, moisture from Erika's remnants fueled scattered severe thunderstorms."
100,Large hail caused US$2.3 million in damage near Woodstock.
101,"Strong winds gusting up to 60 mph(97 km/h) accompanied these storms, downing trees and power lines in Cherokee, Polk, and Troup counties."
102,Additional rainfall extended north through the Carolinas.
103,"-Effects in Dominica-
Although Erika passed well to the north of Dominica as a weak tropical storm, torrential rain associated with the storm impacted the country."
104,Unusually high precipitable water values of 2.6 in(67 mm) were present over the island as Erika moved through.
105,"Orographic influence exacerbated rainfall rates, and this was further compounded with the formation of a temporary mesoscale low over the island as the primary circulation of Erika continued west."
106,"More than 8 in(200 mm) of rain fell across the entire island in less than 48 hours, with an island-wide average of 24 in(610 mm)."
107,"During the period of heaviest rain, average rainfall across the entire island exceeded 3.5 in(90 mm) per hour."
108,Rates along the Macoucherie River reached 11 in(270 mm) per hour.
109,"The heaviest rain was concentrated around the nation's tallest mountain, Morne Diablotins, where an estimated 31 to 33 in(800 to 850 mm) fell."
110,Rainfall across Morne Diablotin National Park generally exceeded 24 in(600 mm).
111,A secondary peak accumulation of 26 to 28 in(650 to 700 mm) occurred in the southeastern part of the island around Morne Trois Pitons.
112,"Observed accumulations include 17 in(430 mm) at Gleau Gommier, 12.62 in(321 mm) at Canefield Airport, and 8.74 in(222 mm) at Douglas–Charles Airport."
113,"With grounds already saturated from nearly two weeks of rain prior to Erika, much of the precipitation did not penetrate the surface; in multiple watersheds, runoff exceeded 60 percent of accumulations."
114,"Catastrophic flash flooding and mudslides ensued across the island, resulting in Dominica's worst natural disaster since Hurricane David in 1979."
115,"Across the island's rugged terrain, the mudslides temporarily dammed overflowing rivers creating a buildup of water."
116,"These earthen dams subsequently collapsed, leading to amplified flooding downstream."
117,Flow rates in these localized events vastly exceeded values expected by International Commission on Large Dams modeling.
118,"A post-storm study of 16 rivers on the island revealed peak discharge values in excess of 1,000 m3/s along 5 rivers, with a maximum of 2,876 m3/s along the Malabuka River."
119,"Nearly 17,000 of the nation's 71,293 people were severely impacted by the storm."
120,"A total of 30 people were killed, 20 others were injured, and 574 people were left homeless."
121,More than 890 homes were destroyed or rendered uninhabitable.
122,Infrastructure suffered tremendous damage: 6 percent of bridges and 17 percent of roads were wiped out.
123,"Furthermore, half of the nation's bridges and a quarter of its roads were damaged."
124,"Total losses amounted to EC$1.3 billion(US$482.8 million), roughly 90 percent of Dominica's gross domestic product."
125,"Dominica Prime Minister Roosevelt Skerrit stated in a national announcement on August 28 that, ""The visual damage I saw today, I fear, may have set our development process back by 20 years""."
126,"Flooding crippled transportation and communication, with eight bridges severely damaged or destroyed, leaving many areas of the island isolated."
127,Boetica and Delices remained cut-off by ground for more than three weeks.
128,More than 12 major rivers topped their banks.
129,"Approximately 45 percent of residents lost electricity, and almost the entirety of the water supply network was damaged."
130,"Additionally, 50 percent of telephone service was lost."
131,"Both Canefield and Douglas–Charles airports were flooded, with water rising above a small airplane at the latter."
132,Douglas–Charles Airport sustained more than EC$39.5 million(US$14.6 million) in damage and was closed until September 18.
133,"The main river running through Roseau, the nation's capital, burst its banks during the overnight of August 26–27, flooding surrounding areas."
134,One person was killed during a mudslide and one building collapsed in the city.
135,"The small community of Petite Savanne was virtually destroyed, with 217 homes leveled and all residents forced to evacuate."
136,"Twenty people died or were presumed dead in the village, accounting for two-thirds of the deaths attributed to Erika in Dominica."
137,"Residents dug through mud and debris, often with their bare hands, to rescue those trapped and in many cases did so with nearby homes on the verge of collapse."
138,The village was isolated for several days and residents buried victims before help arrived.
139,"--Local response--
Immediately following Erika's devastating impact in Dominica on August 27, the Organisation of Eastern Caribbean States convened to determine an assessment plan."
140,"The Government of Dominica declared nine areas special disaster areas: Petite Savanne, Pichelin, Good Hope, Bath Estate, Dubique, Campbell, Coulibistrie, San Sauveur, and Petite Soufriere."
141,The National Emergency Operations Centre was activated and worked in conjunction with various local agencies to conduct relief missions.
142,"Approximately 100 personnel were deployed for various relief measures, including search and rescue."
143,The Dominica Spa Health and Wellness Association worked in conjunction with the Trinidad-based Centre for Human Development to provide psychological support to victims; eight trauma specialists were sent to Dominica.
144,The psychiatric unit of Princess Margaret Hospital conducted field assessments and provided emotional support to residents.
145,"In a report on September 18, they noted that residents in Coulibistrie remained in a state of shock for weeks after Erika, with many struggling to begin the recovery process."
146,"The Ministry of Health highlighted concerns over post-storm diseases, particularly from mosquitoes, due to a major increase in the usage of water storage containers."
147,"An outbreak of Gastroenteritis ensued in the weeks following Erika, with 153 cases confirmed by September 22."
148,"Cases were primarily in Portsmouth, Saint Joseph, and Roseau."
149,"A unique means of supplying food and water the communities of Boetica and Delices, only accessible by air due to a gorge 260 ft(80 m) wide and 200 ft(61 m) deep, was established in the form of a zip-line in late-September."
150,This served as the primary means of aid until a 98 ft(30 m) Bailey bridge was constructed.
151,"By April 2016, the cost of infrastructure rehabilitation projects  reached EC$7 million(US$3 million)."
152,"Supplementing reconstruction efforts by China and the United Kingdom, the nation's government allocated a further EC$30 million(US$11 million) to enhancing road safety."
153,"The Food and Agriculture Organization allocated EC$300,000(US$110,000) for farmers in October."
154,"Through June 2016, the government provided victims with EC$5–6 million(US$1.8–2.2 million), primarily to cover shelters and food."
155,"--International assistance--
Within 48 hours of the storm, Governments of Canada, France, the United Kingdom, the United States, the European Union, and various intergovernmental organizations under the United Nations—such as the Pan American Health Organization(PAHO), UNICEF, and United Nations Development Programme—pledged aid; Antigua and Barbuda, Barbados, Montserrat, Saint Lucia, and Trinidad and Tobago provided support teams—firefighters, police, search and rescue, and military personnel—and established supply routes with Dominica."
156,"The Caribbean Disaster Emergency Management Agency(CDEMA) pledged assistance to Dominica, offering two helicopters with supplies and medics from Trinidad."
157,Support teams from the CDEMA arrived in Dominica on August 28.
158,The Regional Security System deployed 83 personnel whom conducted search and rescue operations and assisted in the evacuation of hundreds of residents.
159,"China and the Caribbean Development Bank offered US$300,000 and US$200,000 in aid, respectively, to the nation."
160,"China later provided an additional US$200,000 in October."
161,"The Government of Venezuela airlifted 2,000 tons of food and supplies to Dominica and pledged to provide a helicopter carrier ship on August 29."
162,"Supplies from Venezuela were bolstered to 10 tons by September 1, and the ship PDV Marina was deployed that day with an additional 13 tons worth fuel, machinery, and other supplies."
163,"Further assistance was provided by the Governments of Cuba, Grenada, and St. Kitts and Nevis by August 31, the latter of which donated EC$1 million(US$368,000)."
164,"The British-flagged RFA Lyme Bay arrived in Dominica on September 2, carrying medical supplies, marines, and a Lynx Mk.8 helicopter."
165,"The helicopter flew 25 flights over a period of five days to isolated communities, providing them with 2 tonnes of supplies daily."
166,More than 20 tonnes of water and 5.3 tonnes of food were provided by RFA Lyme Bay.
167,"The Governments of the British Virgin Islands and Taiwan each pledged US$100,000 in funds."
168,Digicel and LIME coordinated restoration efforts to the nation's fiber-optic networks.
169,The former requested donations from 32 countries while the latter assisted in establishing supply routes to isolated communities.
170,"Digical also partnered with the Dominican Red Cross, paying for transportation so relief teams could access isolated towns."
171,"The Government of the Cayman Islands donated US$500,000 and requested residents of the territory to donate supplies."
172,"Japan's government provided US$100,000-worth of generators, water purifiers, and water tanks through the Japan International Cooperation Agency."
173,Japan later signed a US1.6 million grant for disaster resilience supplies in January 2016.
174,"A further TT$5 million(US$784,000) was provided by Trinidad and Tobago."
175,"The Government of Guyana provided a shipment of 68 tonnes of rice collected through public and private donations, three times more than targeted."
176,"Through its Excess Rainfall Programme, the Caribbean Catastrophe Risk Insurance Facility provided €6.5 million(US$2.4 million) to the Government of Dominica—the maximum payout allowable."
177,"Thousands of school supplies, including books and writing utensils, were collected by the Caribbean Community."
178,"The Adventist Development and Relief Agency(ADRA), All Hands Volunteers, Convoy of Hope, ChildFund, and the Organization of American States also provided assistance."
179,"The initial response from UNICEF included the distribution of over 600 hygiene kits and 4,000 water purification tablets."
180,"Logistical support, namely satellite phones, solar chargers, and laptops, were provided by the International Telecommunication Union."
181,"Four tonnes of medical supplies provided by the PAHO arrived on September 9, and the Government of Brazil supplied additional medical items in October."
182,"After an initial release of funds on September 3, the International Federation of Red Cross and Red Crescent Societies(IFRC) launched an emergency appeal on September 10 for approximately US$1 million to assist 12,000 people."
183,"The society's relief operation lasted until April 10, 2016, and provided 12,382 people with life-saving assistance."
184,The IFRC's primary goal was to restore access to clean water; more than half a million litres of water was provided during the seven-month operation.
185,"In regards to health, psychosocial support was made available to 873 people, roughly half of the original goal."
186,"Hygiene awareness and distribution of kits proved successful, with all 1,000 kits supplied to those in need."
187,"The Dominican Red Cross mass-promoted the Red Cross First Aid mobile app to 8,000 phones, though only 399 people downloaded it."
188,Cash grants of US$334—by way of Visa debit cards—were provided to 279 families to cover lost property.
189,"A total of 1,000 mattresses were provided to survivors and a request for additional beds was made; however, limited funds prevented fulfillment."
190,"In March 2017, the CDEMA approved a €9.6 million(US$10.5 million) plan to address gaps in Dominica's disaster response legislation uncovered during the response to Erika."
191,"--Reconstruction--
The destruction of Petite Savanne forced the evacuation of 823 people; the village was later deemed uninhabitable and a new town needed to be built elsewhere."
192,"Many were temporarily relocated to the Dominica Grammar School in Roseau; however, members of the public looked upon the evacuees with scorn and insulted them for disrupting their daily lives."
193,Parliamentary Representative Kenneth Darroux pleaded with residents to be understanding and patient with those whom were displaced.
194,"Plans for a new settlement were established in February 2016, with plans to build 500–1,000 homes."
195,"The government provided displaced residents with EC$1,000 per family to handle rent."
196,"Similarly, all residents of Dubique were forced to evacuate; they were relocated to temporary homes in Grand Bay provided by Venezuela."
197,Ten two- and three-bedroom homes were provided by the ADRA.
198,Costs for resettlement and reconstruction exceeded EC$91 million(US$14.3 million).
199,"Power was restored to all areas of the nation, except for Petite Savanne and Dubique, by September 28."
200,"Restoration to the nation's water system was completed in January 2016; however, permanent systems were still to be constructed."
201,"French organizations provided  €70,000(US$77,000) for the reconstruction of two schools."
202,"Repair of Douglas–Charles airport was deemed a priority, though the first phase of rehabilitation for runways and aprons took more than a year to complete."
203,"In addition to repairs, greater flood defense systems were implemented, including dredging, flood walls, and river training."
204,"Construction of 25 planned homes by the ADRA began in February 2016, with projected completion in 2017; 50 volunteers were involved in the project."
205,"In April 2016, a library built in 1902 was converted into the ""Post Erika Reconstruction Center"", spearheaded by Baroness Patricia Scotland."
206,Contracts for roadway repairs between St. Joseph and Layou were signed that month.
207,"In November 2016, Dominica signed an agreement with the European Union for an €8.9 million(US$9.6 million) rehabilitation project."
208,"In a join Dominica–United Kingdom project, a new road from Loubiere to Bagatelle in southeastern Dominica was announced in March 2017."
209,"The EC$100 million(US$37 million) plan would ensure the road could handle heavy rain events, with 12–14 culverts and 3 bridges."
210,"Furthermore, road edge failure issues were to be addressed."
211,"On September 18–19, 2017, Hurricane Maria struck Dominica as a Category 5 hurricane, the first such storm of that intensity on record in the nation."
212,An estimated 98 percent of the island's structures were damaged or destroyed and agriculture was devastated.
213,"The Assessment Capacities Project estimated total losses of EC$3.69 billion(US$1.37 billion), equal to 226 percent of Dominica's 2016 GDP."
214,"A total of 65 fatalities have been confirmed across the island, including 34 who are missing and presumed to be dead."
215,"-Retirement-
Because of the storm's severe effects on Dominica, the name Erika was retired by the World Meteorological Organization in April 2016, becoming only the second Atlantic basin retiree that never attained hurricane status, along with 2001's Allison."
216,The name Erika was replaced with Elsa for the 2021 season.
217,-Notes-
