,sentences
63,Two fatalities occurred in Tacloban.
64,Two others were killed in Agusan.
65,"Skip triggered widespread flooding on the island of Palawan, especially on the southern part of the remote island."
66,"There, seventy four people were killed and ninety-five were initially listed missing."
67,"In a small hamlet of Gilligan on the island of Palawan, the Philippine Red Cross reported that 900 people lost their lives; however, authorities insisted only eight people were killed and that Tropical Storm Tess brought far worse impacts to the region."
68,"Nearby, eight casualties occurred in Mindoro."
69,At least 10 small fishing boats went missing off Negros.
70,"Moreover, 14 of the 16 towns in Capiz province–located on Panay Island to the southeast of Manila–were flooded, resulting in hundreds of families being evacuated to schools and churches."
71,"Greater than 700 people were evacuated from low-lying areas of the Aklan province, where two people perished."
72,"In the Iloilo province, on the eastern part of Panay Island, close to 40 villages were under water."
73,"Roads around the provincial capital, Iloilo City, were impassible and two major bridges were washed away."
74,Two major bridges were swept away by the typhoon.
75,"Throughout Panay Island, eight fatalities were reported, seven of which were drownings while another person was electrocuted by a downed power line."
76,"Seventeen homes were demolished, 23 people were buried, and ten bodies were recovered on a landslide in Pasacao in the province of Camarines Sur."
77,"Throughout the city, ten people, six of whom were children, were killed."
78,"Elsewhere in Camarines Sur, two children died in a tornado."
79,"Province-wide, 19 to 27 people perished and at minimum 20 were wounded."
80,"Unlike during Ruby, Manila avoided the inner core of Typhoon Skip, though there were reports of waist-high water in some neighborhoods, forcing residents to use wooden planks and tires to navigate the floodwaters."
81,"However, the suburb of Pasig, already inundated by Typhoon Ruby a couple weeks prior, faced additional flooding, resulting in the deaths of seven children."
82,"Throughout the metro area, thirteen people drowned, all in three suburbs."
83,"A freighter, the Sea Runner, sank in port on Bohol Island due to strong winds and heavy waves from Skip."
84,All 17 crewmen escaped.
85,"However, the ship's cargo of 11,250 bags of cement was lost."
86,Nineteen crewmen fled in a life raft when the tanker Ethane ran aground off a small island 110 mi(175 km) south of Manila.
87,"A passenger ship, the Sampaguita, sunk just offshore Zamboanga City in the extreme southern portion of the country but all passengers and crew were reported safe."
88,"Two small ships, however, were rendered missing."
89,"In all, the storm directly affected 3,027,601 people, or 318,968 families."
90,"Nationwide, 146 people were injured."
91,"Infrastructure damage totaled $106.2 million(1988 USD), while damage to agriculture accumulated to $16.5 million and damage totaled $8.9 million in private properties."
92,"Overall, Skip was responsible for $131.8 million in damage."
93,"Additionally, 144,136 people or 28,824 families were evacuated to shelters as a result of the flooding."
94,"In all, 237 people were killed due to Typhoon Skip."
95,"Since many roads in the devastated area were impassable, officials were forced to ferry relief goods to stranded residents by small boats and military helicopters."
96,"The Canadian Red Cross donated CD$5,000, while the city of Ottawa donated CD$150,000."
97,-Notes-
