index,sentences
144,"Over the coming days, the cyclone moved on a sinussoidal-like path across the East Pacific, alternating between west and west-northwest."
145,"On September 8, Kenneth attained hurricane strength, which was followed by its development into a major hurricane on September 10, shortly after an eye first appeared on satellite."
146,"Early the following day, it became a powerful Category 4 cyclone with peak winds of 150 mph(240 km/h)."
147,Kenneth displayed a small but well-defined eye embedded within a very cold central dense overcast at this time.
148,"Soon, the cyclone encountered cooler waters and southwesterly wind shear on its northwest trek, which caused the system to decay."
149,"Kenneth dissipated at 00:00 UTC on September 18, though its remnant circulation persisted for a few more days."
150,"--Hurricane Lidia--
A tropical wave departed Africa on August 24 and reached the East Pacific on September 4, where it began to organize."
151,The system congealed into a tropical depression by 12:00 UTC on September 8 after it developed tightly curled rainbands.
152,"It intensified into Tropical Storm Lidia six hours after formation, and it became a hurricane by 06:00 UTC on September 10."
153,"The cyclone paralleled the coastline of Mexico on a west-northwest course, and it continued to strengthen as outflow expanded in all directions."
154,"In a 24-hour period ending at 06:00 UTC on September 11, Lidia underwent a period of rapid intensification, with its winds increasing from 80 mph(130 km/h) to a peak of 150 mph(240 km/h)."
155,"Satellite imagery around this time showed a hurricane with a large, well-defined eye surrounded by intense convection."
156,"After peak, the cyclone recurved northeast ahead of an upper-level trough, bringing Lidia onshore south-southwest of Culiacan, Sinaloa, with winds of 100 mph(160 km/h) around 08:00 UTC on September 13."
157,The system dissipated over central Texas on September 14 as it merged with a cold front.
158,"Though no measurements were recorded, winds near hurricane force were reported near the storm's landfall point."
159,"Heavy rainfall accompanied Lidia, peaking at 8.17 in(208 mm) in La Cruz, where 100 houses were reportedly destroyed."
160,The combination of wind and rain were said to have demolished hundreds of shanty-style houses in the Mazatlan area.
161,"Across Durango, 16 homes were destroyed and some 4,000 others were damaged."
162,"In Nayarit, agriculture was declared a complete loss across four counties, and in Sinaloa, about 1,200 head of cattle were killed."
163,A 150 ft(46 m) broadcasting tower in Culiacan was toppled.
164,"At least 10,000 people were displaced throughout Mexico."
165,"Up to seven people were reportedly killed, including one from electrocution and one from the collapse of a structure."
166,One person was injured as well.
167,"--Tropical Depression Fourteen-E--
The large circulation of the Atlantic's Hurricane Gert survived its trek over Mexico and re-emerged into the East Pacific on September 21."
168,It organized offshore and as such was reclassified as Tropical Depression Fourteen-E at 00:00 UTC on September 22.
169,"The system moved west to west-northwest initially, and it developed a small collection of thunderstorms the next day that suggested it was close to tropical storm intensity."
170,"The depression became increasingly disorganized by September 24, though, and it curved southwest in a weakened state."
171,The cyclone dissipated around 00:00 UTC on September 26.
172,"--Tropical Storm Max--
Max's origin appears to be related to an area of convection south of Mexico that likely spawned from a tropical wave."
173,The disturbance formed around 00:00 UTC on September 30 and intensified into Tropical Storm Max twelve hours later.
174,"In close proximity to strong upper-level winds, the newly designated cyclone was stripped it of its convection and weakened back to tropical depression strength on October 1."
175,"As it moved erratically over the open East Pacific, it soon became nestled underneath an expansive anticyclone aloft, which provided a low wind shear environment."
176,Max regained tropical storm strength and reached peak winds of 45 mph(72 km/h) on October 2.
177,"Throughout its duration, the system moved erratically as it interacted with the larger circulation of Tropical Storm Norma to the east until finally it was absorbed by that cyclone around 00:00 UTC on October 4."
178,"--Tropical Storm Norma--
A large area of disturbed weather was identified south of Acapulco on September 29, potentially spawned by a tropical wave that left Africa 12 days earlier."
179,"The disturbance was upgraded to a tropical depression at 1800 UTC on October 2 while centered about 690 mi(1,110 km) south of Baja California Sur."
180,"The system was originally embedded underneath a large anticyclone aloft, which provided a low wind shear environment for it to become Tropical Storm Norma on October 3 and reach peak winds of 50 mph(80 km/h) the next day."
181,"Around this time, the system absorbed the smaller Tropical Storm Max."
182,"Norma moved generally northwest and encountered strong southwesterly wind shear, which caused it to dissipate after 18:00 UTC on October 6."
183,"--Tropical Depression Seventeen-E--
At 18:00 UTC on October 11, the season's final tropical depression formed over the East Pacific and moved northwest."
184,"The system was poorly organized, with a circulation elongated west to east, and embedded within an environment of strong wind shear."
185,"Thus, it never became a tropical storm and instead dissipated around 00:00 UTC on October 14."
186,"-Storm names-
The following list of names was used for named storms that formed in the North Pacific Ocean east of 140°W in 1993."
187,"This is the same list used for the 1987 season except for Kenneth, which replaced Knut."
188,The name Kenneth was used for the first time in 1993.
189,"No names were retired from this list following the season, and it was used again for the 1999 season."
190,"For storms that form in the North Pacific from 140°W to the International Date Line, the names come from a series of four rotating lists."
191,"Names are used one after the other without regard to year, and when the bottom of one list is reached, the next named storm receives the name at the top of the next list."
192,"One named storm, listed below, formed in the central North Pacific in 1993."
193,Named storms in the table above that crossed into the area during the year are noted(*).
194,"-Season effects-
This is a table of all of the tropical cyclones that formed in the 1993 Pacific hurricane season."
195,"It includes their name, duration, peak classification and intensities, areas affected, damage, and death totals."
196,"Deaths in parentheses are additional and indirect(an example of an indirect death would be a traffic accident), but were still related to that storm."
197,"Damage and deaths include totals while the storm was extratropical, a wave, or a low, and all of the damage figures are in 1993 USD."
