index,sentences
49,"When the storm's intensification and track close to land became apparent, the gale warning was replaced by a hurricane warning, and additional gale warnings were issued westward to Topsail Beach and northward to Virginia Beach, Virginia."
50,"Up to 10,000 people evacuated the Outer Banks, which resulted in traffic jams on roadways heading out of the area."
51,"Ocracoke island was partially evacuated by six ferries, although many people were unable to leave and instead rode out the storm on the island."
52,"Hurricane Charley affected at least ten U.S. states, resulting in five total deaths and $15 million in damage(1986 USD)."
53,"The precursor disturbance to Charley brought rainfall to much of Florida, including a total of 8.61 inches(219 millimetres) in Steinhatchee; that rainfall maxima was the greatest total associated with Charley within the United States."
54,"The system also produced light to moderate rainfall across Georgia and South Carolina, which proved beneficial as the region was in a major drought."
55,"However, its heaviest rainfall remained over open waters."
56,"Moving across eastern North Carolina as a minimal hurricane, Charley produced locally strong wind gusts, peaking at 80 mph(130 km/h) in Frisco."
57,"However, no stations recorded sustained winds of hurricane force."
58,"The cyclone dropped rainfall along the coastline, amounting to over 7 in(180 mm) near Manteo."
59,"As it moved ashore, the storm generated high tides reaching 5.78 feet(1.76 metres) at the Duck Coe fishing pier."
60,"Near Cape Hatteras, a woman drowned while attempting to drive through a flooded roadway."
61,"The hurricane's passage left roads and bridges flooded with up to 3 ft(0.91 m) of water, including a portion of North Carolina Highway 12 on Hatteras Island."
62,"Across the Outer Banks, the storm left about 8,000 people without power, but damage was minimal and limited to shingles and roofs."
63,"Impact in the state was primarily caused by tidal flooding and downed trees, and a preliminary damage estimate placed total monetary losses at $400,000(1986 USD)."
64,"--Northeastern United States and Canada--
As Charley moved across eastern North Carolina, hurricane warnings were extended northward, first to Virginia Beach; they were later extended to Cape Charles, then to the Maryland/Delaware border, and ultimately as far north as Sandy Hook, New Jersey."
65,"Prior to its arrival, the storm resulted in the closure of Norfolk International Airport, and more than 9,000 people evacuated the coastline for emergency shelters."
66,"Tropical storm force winds spread across southeastern Virginia, with wind gusts reaching 82 mph(132 km/h) on Cape Charles."
67,"Offshore, a station on the Chesapeake Bay Bridge–Tunnel recorded sustained winds of 97 mph(156 km/h) with gusts to 104 mph(167 km/h)."
68,"After the gust, the bridge-tunnel was closed overnight."
69,"The winds downed many trees, and in Norfolk, a motorist died after crashing into a downed tree."
70,"In Virginia Beach, the winds blew off the roof of a hotel and destroyed two homes under construction."
71,"Across the area, the storm left about 110,000 customers without power."
72,"Rainfall in Virginia was fairly light, including a 24-hour total of just over 1 in(25 mm) in Norfolk."
73,Strong waves destroyed 250 ft(76 m) of Harrison's Pier in Norfolk.
74,A preliminary damage estimate for the area was $1 million(1986 USD).
75,"Thunderstorms to the north of the circulation brought moderate rainfall to Maryland; the same thunderstorms caused a light aircraft to crash near Baltimore, resulting in the death of its three occupants."
76,"Rainfall spread across much of Maryland, peaking at 4.24 in(108 mm) in Hollywood."
77,"Tropical storm force winds extended into Delaware, and a peak wind gust of 75 mph(121 km/h) was reported in Rehoboth Beach."
78,Only isolated and minor damage occurred in Maryland and Delaware.
79,"In New Jersey, a hurricane force wind gust was reported on Long Beach Island, and 1.3 in(33 mm) of rainfall was reported in Atlantic City."
80,"In the southernmost counties in the state, the winds left about 15,000 electrical customers without power."
81,"In New York, after Hurricane Gloria in the previous season left thousands of customers without power, the Long Island Lighting Co. arranged for additional workers for potential power restoration."
82,Light rainfall and gusty winds extended into the New York metropolitan area.
83,"Officials issued gale warnings through Chatham, Massachusetts, including Martha's Vineyard and Nantucket."
84,"As Charley passed south of Massachusetts, it produced precipitation in the southeastern portion of the state."
85,"Nantucket reported 3.20 in(81 mm) of rainfall, and Chatham recorded 2.68 in(68 mm) in a 24-hour period."
86,"Nantucket also reported sustained winds of 60 mph(97 km/h), and as the storm passed the island it produced a storm tide of 3.5–4 ft(1.1–1.2 m)."
87,High tides and heavy rain caused significant street flooding on Nantucket.
88,"Several boats were damaged, others were beached, and one large boat sunk in Nantucket Harbor."
89,"Damage on the island $75,000(1986 USD)."
90,"Before becoming extratropical, the storm brushed the coast of Nova Scotia with wind gusts of 65 mph(105 km/h) and moderate precipitation totaling 4.57 in(116 mm)."
91,"Strong waves damaged several boats along the coasts of Nova Scotia and New Brunswick, killing one person in St. John's, Newfoundland."
92,"-European impact-
After Charley became extratropical, the United Kingdom Met Office issued weather alerts prior to the arrival of the storm, noting the potential for ""extremely heavy rainfall [which would] cause local flooding."""
93,"In the United Kingdom, the threat of the storm resulted in the cancellation of ferry service between Northern Ireland and Great Britain, as well between Great Britain and France."
94,The extratropical remnants of Hurricane Charley moved across Ireland and United Kingdom with winds of 50 mph(80 km/h).
95,"The storm's rainfall significantly affected most of both countries, with the exception of Scotland in the United Kingdom."
96,"In the English Channel, waves up to 26 ft(7.9 m) in height breached and flooded a ship; the 31 passengers on board were rescued by helicopters and other ships."
97,"Throughout the region, the storm resulted in at least 11 deaths."
98,"--Ireland--
First passing just south of Ireland on August 25, the storm dropped heavy rainfall and brought strong winds, significantly affecting the coastline where winds of 65 mph(105 km/h) were reported."
99,"Rainfall spread across the entire country, peaking at 11.0 in(280 mm) in Kippure mountain."
100,"There, a station reported more than 7.8 in(200 mm) in 24 hours, which set the record for the greatest daily rainfall total in the country."
101,"Several 24-hour rainfall records were set during the storm, and new six-hour and twelve-hour record totals at Casement Aerodrome were set with 1.63 and 2.61 in(41 and 66 mm), respectively."
102,"The rainfall left some areas flooded, particularly in the Dublin area where 451 buildings were inundated, some up to a depth of 8 ft(2.4 m)."
103,"Preliminarily, it was described as the worst flooding in the history of Dublin."
104,"Two small rivers, the Dodder and the Dargle, overflowed their banks due to the rainfall."
105,"The River Dargle overflowed in Bray, flooding some areas up to a depth of 5 ft(1.5 m) and forcing about 1,000 people to evacuate; several special-needs people were evacuated by boat."
106,"The flood, which originated about one mile north of the town, damaged over 500 houses and brought down several trees."
107,"Despite local politicians promising for flood protection after the flood, the town remained vulnerable to such flooding at least 20 years after the storm."
108,"The River Dodder, which also overflowed, nearly exceeded the reservoir dam in Bohernabreena in South Dublin(flooding on the Dodder has been a periodic problem for centuries)."
109,Additional spillways were later added in the event of another similar flood.
110,"In the Wicklow Mountains, the rainfall resulted in significant runoff, which caused erosion along the Cloghoge River."
111,"The passage of the storm left heavy crop damage, part of a larger period of poor agriculture in the country."
112,"Throughout the country, the storm caused at least thirteen deaths, four of which were drownings in flooded rivers; one death was caused by a heart attack while being evacuated from flooding."
113,"Two months after the storm struck, the government of Ireland allocated IR£6,449,000(1986 IEP, $8,650,000 1986 USD) to repair roads and bridges damaged by the weather system."
114,"--United Kingdom--
The storm also affected the United Kingdom as it moved across the southern portion of the country."
115,"In Wales, Charley produced record-breaking daily rainfall, which surpassed 4 inches(100 mm) in Dyfed."
116,Some locations received hundred-year rainfall.
117,"The storm struck the area during the Late Summer Bank Holiday, creating unfavorable conditions for driving and resulting in several accidents."
118,"Heavy rainfall flooded rivers, which swept away several people."
119,"This prompted officials to deploy boats and helicopters to assist in rescues, although at least three deaths were reported due to drowning in the rivers."
120,Severe flooding was reported in Cumbria and Gloucestershire.
121,The storm also left roads blocked by fallen trees and power lines.
122,"At the start of the storm, the inaugural Birmingham Super Prix motorsport race was just getting underway but poor visibility from precipitation contributed to an accident which temporarily called halt to proceedings."
123,"In Whitland, Wales, local soldiers assisted rescuing people, and later contributed to the cleanup of the town."
124,"Throughout the country, five people were missing after the storm, all of whom are presumed to have drowned; an additional death was confirmed in Newry, Northern Ireland."
