,sentences
43,"The next day, TWC/WSI again raised their forecast to 18 named storms, 10 hurricanes, and 5 major hurricanes."
44,"NOAA, meanwhile, released their forecast prediction for the 2010 season on May 27."
45,"The organization called for an active to extremely active year including 14 to 23 named storms, 8 to 14 hurricanes, and 3 to 7 major hurricanes, referencing a continuation of the active era that began in 1995."
46,"--Mid-season outlooks--
On the first day of the 2010 Atlantic season, Florida State University's Center for Ocean-Atmospheric Prediction Studies(FSU) released their only predictions, forecasting 17 named storms, 10 hurricanes, and an ACE index of 156 units."
47,"The next day, CSU upped their forecast to 18 named storms, 10 hurricanes, and 5 major hurricanes."
48,"On June 4, TSR followed suit, with 17.7 named storms, 9.5 hurricanes, 4.4 major hurricanes, and an ACE index of 182 units."
49,"The United Kingdom's Met Office(UKMET) released their only prediction for the season on June 17, with the most likely number of tropical storms being 20 and the most likely value of the ACE index being 204 units."
50,"On June 23, TWC/WSI once again upped their forecast, noting 20 named storms, 11 hurricanes, and 5 major hurricanes."
51,"TSR issued their boldest predictions on July 6, with 19.1 named storms, 10.4 hurricanes, 4.8 major hurricanes, and an ACE index of 203 units."
52,"Following a slightly less active June and July than originally anticipated, TWC/WSI downgraded their number of named storms from 20 to 19 on July 21, but kept their June numbers of 11 hurricanes and 5 major hurricanes untouched."
53,"In their final seasonal prediction on August 4, CSU left their June numbers the same, predicting 18 named storms, 10 hurricanes, 5 major hurricanes, and an ACE index of 185 units."
54,"That same day, TSR reduced their predictions for their final seasonal outlook, expecting 17.8 named storms, 9.7 hurricanes, 4.5 major hurricanes, and an ACE index of 183 units."
55,"On August 5, NOAA announced the official development of La Niña in their last seasonal outlook."
56,"The organization lowered the upper bounds of their forecast compared to May due to less early season activity than expected, in all predicting 14 to 20 named storms, 8 to 12 hurricanes, and 4 to 6 major hurricanes."
57,"TWC/WSI issued two final forecasts on August 25 and September 22, both expecting 18 named storms and 10 hurricanes."
58,"The number of major hurricanes was increased from 5 to 6 in their September update, however."
59,"-Seasonal summary-
Unlike on the eastern Pacific, which tied 1977 for the least active year in the reliable records, the 2010 Atlantic hurricane season ended as one of the most active in recorded history."
60,"It began on June 1 and ended on November 30, dates that conventionally delimit the period during each year when most tropical cyclones form in the Atlantic Ocean."
61,"The first system of the season, Hurricane Alex, developed on June 25; the final system of the season, Hurricane Tomas, dissipated on November 7."
62,"A total of 21 tropical depressions formed within the basin, of which 19 intensified into tropical storms, 12 intensified into hurricanes, and 5 further intensified into major hurricanes."
63,"The year's 12 hurricanes matched 1969 for the third highest count on record, exceeded only by 2005 and 2020."
64,"There were more tropical storms in the Atlantic than the West Pacific in 2010, the second such occurrence on record after 2005."
65,"Throughout the entire Atlantic tropical cyclone database, 2010 is the only year with more than 10 hurricanes not to feature a hurricane landfall on the United States."
66,Several factors contributed to exceptional activity.
67,"A strong El Niño observed in 2009 rapidly transitioned into a strong La Niña by mid-summer 2010, projecting anomalously low vertical wind shear across the Atlantic Ocean."
68,"Ocean temperatures reached record levels across the basin, averaging at 0.82 °C above the 1981–2010 average."
69,"Not only did ocean temperatures surpass 2005 to break the record overall, averaged water temperatures across the Main Development Region(MDR) of the Atlantic set monthly records from February to October 2010."
70,This was aided by a strongly negative North Atlantic Oscillation that contributed to weaker trade winds and thus anomalous warming of ocean temperatures in the months leading up to the hurricane season.
71,"Lower sea level pressures were prevalent throughout much of the season, trailing only 1955 for the lowest average values across the MDR during the August to October period."
72,"In spite of the high number of tropical cyclones, mid-level dry air dominated the tropical Atlantic throughout the peak of the season, perhaps hindering the season from being even more active."
73,"The beginning of the Atlantic season featured Alex, the first hurricane observed in June since Hurricane Allison in 1995."
74,"One tropical storm, Bonnie, and a tropical depression formed in the month of July."
75,"August featured five cyclones – a tropical depression, tropical storms Colin and Fiona, as well as hurricanes Danielle and Earl(both of which further intensified into major hurricanes)."
76,"September, the peak period of the Atlantic hurricane season, was its most active month, featuring eight tropical cyclones: tropical storms Gaston, Hermine, Matthew, and Nicole, as well as hurricanes Igor, Julia, Karl, and Lisa."
77,"This put the season into a tie with 2002 and 2007 for the most tropical storms to develop in September, a record that stood until it was surpassed in 2020."
78,"Igor attained peak winds of 155 mph(250 km/h) on September 15, cementing its status as the most intense storm of the season."
79,"Well above-average activity continued into October, with the formation of hurricanes Otto, Paula, Richard, Shary, and Tomas, one hurricane short of the monthly record set in 1870."
80,"Tomas persisted into the subsequent month before dissipating on November 7, heralding the end of the season's tropical cyclone activity."
81,"The season's activity was reflected with an ACE rating of approximately 165 units, the highest since 2005."
82,"-Systems-
--Hurricane Alex--
A disturbance developed within the Intertropical Convergence Zone on June 17 and remained well defined as it tracked westward."
83,"An area of low pressure developed in association with the system over the northwestern Caribbean on June 24 and further organized into a tropical depression by 18:00 UTC the following day, supported by data from a reconnaissance aircraft."
84,"Steered west and eventually west-northwest by an expansive ridge across the Bahamas and Gulf of Mexico, the depression intensified into Tropical Storm Alex at 06:00 UTC on June 26 and attained an initial peak with winds of 65 mph(105 km/h) before moving ashore near Belize City, Belize several hours later."
85,"Alex maintained tropical storm intensity as it crossed the Yucatán Peninsula, and upon executing a northward turn and a second westward turn began to steadily intensify."
86,"The cyclone intensified into the season's first hurricane at 00:00 UTC on June 30 and attained peak winds of 110 mph(175 km/h) as it made landfall near Soto la Marina, Mexico, at 02:00 UTC on July 1."
87,"Once inland, Alex turned west-southwest and rapidly weakened over the mountainous terrain of Mexico."
88,The increasingly disrupted system dissipated at 06:00 UTC on July 2.
89,The precursor disturbance to Alex flooded hundreds of homes and prompted the evacuation of thousands of residents in the Dominican Republic.
90,Damage to crops and hundreds of structures occurred across Central America.
91,"In southern Mexico, torrential rainfall led to numerous landslides and mudslides, while swollen rivers flooded many homes and roads were collapsed."
92,"Near the track of Alex in northern Mexico, rainfall reached as high as 35.04 in(890 mm) in Monterrey, 13-foot(4.0 m) waves affected the coastline, hundreds of thousands of citizens lost power, and widespread infrastructure was damaged or destroyed."
93,"Although the hurricane did not directly move ashore the coastline of the United States, its spiral bands produced tropical storm-force sustained winds across the southern reaches of Texas, peaking at 51 mph(82 km/h) in Port Isabel."
94,"Heavy rainfall broke accumulation records, a storm surge of at least 3.5 ft(1.5 m) caused beach erosion, and embedded supercells produced nine tornadoes(all rated EF0)."
95,"Along its track, Alex was responsible for 51 deaths(22 missing) and $1.52 billion in damage."
96,"--Tropical Depression Two--
A tropical wave moved off the western coast of Africa on June 24, which moved westward across the Atlantic without any signs of development."
97,"On July 3, the wave reached the western Caribbean, when the NHC first noted its potential for eventual development."
98,"After it moved into the Gulf of Mexico, the system developed into Tropical Depression Two early on July 8 roughly 250 mi(400 km) southeast of Brownsville, Texas."
99,The NHC anticipated it would intensify into a tropical storm before moving ashore.
100,"Instead, the depression failed to strengthen, making landfall in South Padre Island, Texas at 1515 UTC on July 8 with winds of 35 mph(55 km/h)."
101,"The tropical depression weakened over land, dissipating over northern Mexico early on July 10."
102,"After the development of the depression, a tropical storm warning as issued for northeastern Mexico from Rio San Fernando northward to Baffin Bay, Texas."
103,The National Weather Service also issued coastal flooding and flash flood warnings for southern and eastern Texas.
104,"Authorities in Mexico warned residents in Tamaulipas, Nuevo León and Coahuila for the potential of heavy rains, flooding, and landslides."
105,"The Sistema Nacional de Protección Civil(National Civil Protection System) raised a red alert, the highest level on the scale, for portions of Tamaulipas and noted that extreme caution was necessary in areas between Rio San Fernando and the Texas-Mexico border."
106,"Upon making landfall, the depression produced a storm surge between 2 and 4 ft(0.61 and 1.22 m)."
107,Portions of Mustang and Padre Island were flooded by the storm.
108,Two funnel clouds were reported in relation to the depression — one near Rockport and the other near Victoria.
109,Rainfall in Texas reached 5.16 in(131 mm) along the Guadalupe River adjacent to the city of Victoria.
110,"--Tropical Storm Bonnie--
A tropical wave emerged off the western coast of Africa on July 10."
111,"Once north of the Greater Antilles, convective growth and the development of a well-defined surface low led to the formation of a tropical depression just south of Acklins Island by 06:00 UTC on July 22."
112,"Amid a brief reprieve in strong upper-level winds, the depression intensified into Tropical Storm Bonnie as it crossed Ragged Island around 23:15 UTC that day."
113,"It later traversed Andros Island at peak intensity, with sustained winds of 45 mph(70 km/h), and weakened slightly before moving ashore near Elliott Key, Florida, with winds of 40 mph(65 km/h) on July 23."
114,"Bonnie weakened to a tropical depression as it crossed South Florida, and the persistent effects of strong wind shear prevented intensification in the Gulf of Mexico."
115,The cyclone degenerated into a remnant low by 00:00 UTC on July 25 and later moved into southeastern Louisiana before dissipating later that day.
116,"The precursor disturbance to Bonnie produced rainfall up to 4 in(100 mm) in the Dominican Republic, isolating towns due to bridge collapses and prompting the evacuation of thousands of residents."
117,"In nearby Puerto Rico, one person drowned in a swollen river."
118,"Upon designation, tropical storm watches and warnings were issued along portions of the Florida coastline."
119,"Approximately 14,000 Florida customers lost power as Bonnie moved ashore."
120,"Minimal tropical storm-force winds affected Virginia Key, where a storm surge of 0.92 ft(0.28 m) was also reported, and rainfall up to 3.25 in(83 mm) across Miami-Dade County caused urban flooding."
121,"Despite degenerating into a remnant low, Bonnie produced more substantial rainfall totals across Louisiana and Mississippi, officially peaking at 5.75 in(146 mm) in Tylertown."
122,"Radar estimates of 8–9 in(200–230 mm) of rain prompted flash flooding which washed out more than 20 roads and bridges in Washington Parish, while about 110 homes were flooded in West Baton Rouge Parish."
123,Remnant moisture combined with a cold front to produce damaging severe thunderstorms across portions of the Southeast in late July.
124,"--Tropical Storm Colin--
The interaction of two tropical waves and an upper-level trough led to the development of a tropical depression over the central Atlantic by 12:00 UTC on August 2."
125,"The depression steadily organized after formation, intensifying into Tropical Storm Colin by 06:00 UTC on August 3."
126,"An abnormally strong ridge to the storm's north steered Colin to the west-northwest; reaching a forward speed up to 30 mph(50 km/h), the system was unable to maintain a closed circulation and instead degenerated into a trough by 18:00 UTC that day."
127,"Over the coming days, the trough decelerated and recurved north into a weakness in the ridge while still producing tropical storm-force winds."
128,"Satellite imagery showed the reformation of a well-defined circulation by 12:00 UTC on August 5, and the system was once again classified as Tropical Storm Colin."
129,"After attaining peak winds of 60 mph(95 km/h), an approaching trough sheared the cyclone and turned it northeast."
130,Colin weakened to a tropical depression by 00:00 UTC on August 8 and degenerated into a trough for a second time twelve hours later; the trough dissipated early on August 9.
131,A tropical storm warning was raised for Bermuda as Colin approached but was later discontinued as it weakened.
132,"Average winds of 31 mph(50 km/h) were observed across the island, although peak winds fell just shy of tropical storm intensity at 37 mph(60 km/h)."
133,L.F. Wade International Airport received 0.16 in(4.1 mm) of rainfall.
134,"Although Colin steered well clear of the Carolinas, swells from the storm prompted at least 205 water rescues, and a rip current off Ocracoke led to the drowning of one man."
135,"--Tropical Depression Five--
A non-tropical area of low pressure, first noted over the Gulf Stream on August 7, entered the southeastern Gulf of Mexico and organized into a tropical depression about 120 mi(195 km) west of Fort Myers, Florida, by 18:00 UTC on August 10."
136,"As the newly formed cyclone moved west-northwest, a nearby upper-level low imparted high wind shear and dry air entrainment, and the depression degenerated into a remnant low twelve hours later without attaining tropical storm intensity."
137,"Upon degeneration, the low moved into the Gulf Coast of the United States and conducted a clockwise loop."
138,"It emerged into the Gulf of Mexico again on August 16, where the disturbance nearly regenerated into a tropical cyclone before making a second landfall in Mississippi the next day."
139,The remnants dissipated over the southeastern portion of the state on August 18.
140,"The tropical depression produced waves up to 3 ft(0.91 m) around Anna Maria Island, where two people died of fatigue-related heart attacks after being caught in a rip current."
141,"Heavy rainfall in the New Orleans, Louisiana and Mobile, Alabama areas—aided by instability from the remnants of the depression—flooded streets, inundating an apartment complex in the former city and cutting power to 1,921 customers in the latter city."
142,Forty homes and businesses were flooded in Avoyelles Parish.
143,"Rainfall accumulations peaked south of Natchez, Mississippi, where 13.9 in(350 mm) was documented."
144,"--Hurricane Danielle--
The interaction of a vigorous tropical wave and a disturbance within the Intertropical Convergence Zone led to the formation of a tropical depression about 520 mi(835 km) west-southwest of Cabo Verde by 18:00 UTC on August 21."
145,"Steered by a ridge to its north, the depression steadily organized as it moved west-northwest, intensifying into Tropical Storm Danielle by 06:00 UTC on August 22 and attaining hurricane intensity the following day."
146,"Influenced by moderate wind shear initially, Danielle maintained its status as a minimal hurricane for several days."
147,"Early on August 26, however, a more conducive environment led to rapid intensification, and by 18:00 UTC the next day, the storm attained its peak intensity as a Category 4 hurricane with winds of 130 mph(210 km/h)."
148,"Danielle began to round the western periphery of the steering ridge after peak intensity, curving northeast as it began an eyewall replacement cycle."
149,"The inner core change, combined with progressively cooler waters, resulted in the system weakening to a tropical storm by 18:00 UTC on August 30 and degenerating into a remnant low six hours later."
150,The low became extratropical on August 31 maintained distinct until dissipating well east-southeast of Greenland on September 3.
151,A tropical storm watch was issued for Bermuda on August 27 but swiftly canceled the next day as Danielle steered well clear of the island.
152,"Swells from the powerful hurricane reached the East Coast of the United States, leading to the rescues of 250 people in Ocean City, Maryland and an additional 70 people off the coast of Central Florida."
153,"The body of a man—whose death appeared to have been from drowning—was pulled from the waters of Satellite Beach, Florida; a second man went missing in Ocean City, but his body was never recovered and the search was eventually called off."
154,"Researchers examining the wreckage of RMS Titanic were forced to seek refuge in St. John's, Newfoundland; swells as large as 10 ft(3.0 m) impacted the coastline of Newfoundland."
155,"--Hurricane Earl--
A vigorous tropical wave entered the Atlantic on August 23, developing into a tropical depression off the western coast of Africa two days later at 06:00 UTC."
156,"The nascent depression steadily intensified as it moved west-northwest, becoming Tropical Storm Earl six hours after formation and further strengthening into a hurricane by 12:00 UTC on August 29."
157,"A weakness in the steering ridge, created by leading Hurricane Danielle, caused Earl to narrowly miss the northern Leeward Islands as it strengthened into a Category 4 hurricane on August 30."
158,"Intensification was temporarily stunted as the cyclone underwent an eyewall replacement cycle, but Earl ultimately attained peak winds of 145 mph(235 km/h) by 06:00 UTC on September 2."
159,Increased shear and a second replacement cycle caused the hurricane to rapidly weaken thereafter.
160,"It weakened to a tropical storm by 00:00 UTC on September 4, and although the system briefly re-attained hurricane intensity as it moved ashore near Liverpool, Nova Scotia, Earl transitioned into an extratropical cyclone twelve hours later."
161,The extratropical low merged with another system over the Labrador Sea the next day.
162,Severe impacts from Earl in Antigua and Barbuda amounted to EC $34 million($12.6 million USD).
163,One person was electrocuted trying to restore power.
164,"Wind gusts neared or surpassed hurricane force across Guadeloupe and the French islands, peaking at 105 mph(170 km/h) in Gustavia."
165,"Approximately 7,500 residents were left without power across Saint Martin, Saint Barthélemy, and Guadeloupe."
166,"Heavy rainfall and strong wind gusts battered Saint Kitts and Nevis, leaving streets flooded and many residences without power."
167,"In the British Virgin Islands, wind gusts up to 88 mph(142 km/h) damaged or destroyed dozens of structures, resulting in up to $7 million in damage."
168,"Substantial effects were also observed in the U.S. Virgin Islands, where total infrastructure losses were placed at $2.5 million and revenue losses from deterred vacationers reached $10.7 million."
169,"Flooding and downed power lines in Puerto Rico left 187,000 residents without power and an additional 60,000 without water access."
170,"As Earl paralleled the East Coast of the United States, it produced varying degrees of impact; North Carolina was hardest hit, with over $3.5 million in damage."
171,"Three people were killed in rough seas off Florida, one person was killed by rough seas off Maine, and two people were killed by rip currents off New Jersey."
172,"Approximately 940,000 people were left without power across Nova Scotia and surrounding areas, where one death occurred."
173,"--Tropical Storm Fiona--
A large and convective tropical wave moved off the western coast of Africa in late August, developing into a tropical depression by 12:00 UTC on August 30 about 1,035 mi(1,666 km) east of the Lesser Antilles."
174,Satellite imagery and data from a research aircraft indicated the depression intensified into Tropical Storm Fiona six hours later.
175,"Directed by an expansive mid-level ridge to its north, the cyclone moved west-northwest for several days, attaining peak winds of 65 mph(105 km/h) by 18:00 UTC on September 1 as it passed close to the northern Leeward Islands."
176,Fiona's position between the mid-level ridge and the large circulation of Hurricane Earl off The Carolinas turned the storm northwest and then north as it encountered increasingly strong wind shear and began to weaken.
177,"Expansive outflow from Earl caused Fiona's low-level circulation to become dislocated from its convection, and the system degenerated into a remnant low by 00:00 UTC on September 4."
178,"The remnant low passed near Bermuda, producing light winds and about 0.78 in(20 mm) of rainfall, before dissipating the next day."
179,"--Tropical Storm Gaston--
A strong tropical wave organized into a tropical depression by 06:00 UTC on September 1 about 920 mi(1,480 km) west-southwest of Cabo Verde."
180,"With a burst of convection near its center, the depression was upgraded to Tropical Storm Gaston six hours later and reached peak winds of 40 mph(65 km/h)."
181,"Despite initial projections that Gaston would become an increasingly strong hurricane over the central Atlantic, exceptionally dry air began to wrap in the storm after peak."
182,It weakened to a tropical depression by 00:00 UTC on September 2 and further degenerated into a remnant low by 18:00 UTC that day.
183,"The system nearly regenerated into a tropical cyclone the following day as shallow convection wrapped into the center, but the increased organization was transient and it ultimately remained a remnant low until dissipating southeast on the Dominican Republic on September 8."
184,"The remnants of Gaston produced sporadic rainfall across Puerto Rico, peaking at 3.03 in(77 mm) in Naguabo."
185,"--Tropical Storm Hermine--
The East Pacific's Tropical Depression Eleven-E moved across Mexico and degenerated into a remnant low on September 4."
186,"Its low and mid-level circulations survived crossing Mexico and entered the southern Bay of Campeche, reforming as a tropical depression by 18:00 UTC on September 5."
187,"Steered north to north-northwest, the cyclone quickly strengthened as deep convection fired over its center; it intensified into Tropical Storm Hermine by 06:00 UTC on September 6 and attained peak winds of 70 mph(115 km/h) by 02:00 UTC the following day as it made landfall near Matamoros, Mexico."
188,"Despite being well inland, Hermine continued to maintain an inner core and only slowly weakened."
189,It fell to tropical depression status over central Texas by 00:00 UTC on September 8 and ultimately dissipated over southeastern Kansas by 06:00 UTC on September 10.
190,Tropical storm-force winds affected mainly coastal sections of northern Mexico; Matamoros recorded peak sustained winds of 53 mph(85 km/h) with gusts to 67 mph(108 km/h).
191,"Dozens of structures were damaged, trees and power lines were downed, and many residents were left without power."
192,"Impact was more significant across the United States—most notably in Texas—where 283 homes sustained minor damage, 231 homes sustained major damage, and 68 homes were destroyed."
193,"Torrential rainfall, peaking at 16.37 in(416 mm) in Georgetown, forced more than 100 high water rescues."
194,"In Oklahoma, flash flooding resulted in severe infrastructure damage."
195,Several tornadoes touched down in both states.
196,"Seven people were killed in Texas and one in Oklahoma, while the total damage total reached $240 million."
197,"--Hurricane Igor--
The most intense hurricane of the season began as a tropical wave that organized into a tropical depression southeast of Cabo Verde early on September 8."
198,"Initial organization was fast-paced, and the depression intensified into Tropical Storm Igor six hours after formation."
199,Igor moved west to west-northwest for several days while embedded within the monsoon trough.
200,"Increased vertical shear caused the cyclone to temporarily weaken to a tropical depression by 12:00 UTC on September 9, but it re-attained tropical storm intensity the next day and further strengthened to a hurricane by 00:00 UTC on September 12."
201,"After rapid intensification and a subsequent eyewall replacement cycle, Igor attained its peak with maximum sustained winds of 155 mph(250 km/h) by 00:00 UTC on September 15."
202,"Inner core changes continued after peak, and Igor continued as a Category 4 hurricane for several days until increased shear and dry air entrainment forced a consistent weakening trend early on September 17."
203,The system recurved north-northeast while passing within 60 mi(95 km) of Bermuda as a minimal hurricane.
204,"It eventually made landfall near Cape Race, Newfoundland with winds of 85 mph(135 km/h) by 15:00 UTC on September 21 and transitioned into an extratropical cyclone three hours later."
205,The extratropical low was absorbed by a larger such system between Greenland and Labrador on September 23.
206,"Although Igor steered well clear of the Caribbean, large swells of 15–20 ft(4.6–6.1 m) propagated from the storm, drowning one person in St. Croix and another in Puerto Rico."
207,"Large waves affected the East Coast of the United States, and one person drowned in Surf City, North Carolina."
208,"In Bermuda, sustained winds of 91 mph(146 km/h) and gusts up to 117 mph(188 km/h) downed trees and power lines, cutting power to approximately 28,000 residents."
209,"Rainfall was largely insignificant, peaking at 3.19 in(81 mm)."
210,Impacts near the storm's landfall in Newfoundland were more severe.
211,"Rainfall amounts of more than 2 in(51 mm) were widespread, with a peak of 9.37 in(238 mm) in St Lawrence; as such, Igor ranks as the third wettest tropical cyclone to impact Atlantic Canada."
212,"Run-off from the torrential rainfall damaged or destroyed structures, killed a man when his driveway was washed out and he was swept away, and isolated approximately 150 communities."
213,Sustained winds of 80 mph(130 km/h) with gusts to 107 mph(172 km/h) in Cape Pine downed trees and power lines while damaging or destroying many homes.
214,"Approximately 50,000 households lost power during the peak of the storm."
215,"The overall damage total reached $200 million across Newfoundland, making Igor the costliest hurricane on record there."
216,It was regarded as the worst storm of tropical origin to hit Newfoundland since 1935.
217,"--Hurricane Julia--
A vigorous tropical wave moved off the western coast of Africa on September 11 and almost immediately led to the formation of a tropical depression by 06:00 UTC the next day."
218,"Steered in a traditional west-northwest fashion, the depression intensified into Tropical Storm Julia twelve hours later and continued steady strengthening to become a hurricane by 12:00 UTC September 14."
219,"As a reminder of limited hurricane intensity forecasting skill, the system began a period of rapid intensification thereafter, attaining peak winds of 140 mph(225 km/h) by 12:00 UTC on September 15."
220,Julia became the easternmost Category 4 hurricane on record in the Atlantic as a result.
221,"After peak, the system recurved around a ridge while simultaneously weakening under influence of Hurricane Igor's outflow."
222,"It fell back to tropical storm intensity by 00:00 UTC on September 18 and degenerated into a remnant low by 18:00 UTC on September 20 while located about 1,095 mi(1,762 km) west of the Azores."
223,"The remnant low turned back west, dissipating late on September 24."
224,The Government of Cabo Verde issued a tropical storm warning for the island chain as Julia approached.
225,"Gusts of 24–30 mph(39–48 km/h) damaged maize crops, and waves of 9.8–14.8 ft(3.0–4.5 m) affected the coastline."
226,Landslides isolated the community of Covão Grande.
227,"Rainfall was insignificant, peaking at 0.39 in(9.9 mm) in Sal."
228,"--Hurricane Karl--
The interaction of a tropical wave and another elongated trough led to the development of a tropical depression by 12:00 UTC on September 14 about 375 mi(605 km) east of Chetumal, Mexico."
229,"The depression intensified into Tropical Storm Karl six hours later and continued to strengthen until moving ashore near Rio Huach, Mexico, with winds of 65 mph(105 km/h) at 12:45 UTC on September 15."
230,"Although the storm's winds diminished over land, the structure of the storm actually improved, allowing Karl to quickly become a hurricane by 18:00 UTC on September 16 once emerging over the Bay of Campeche."
231,"A period of rapid deepening brought the cyclone to its peak of 125 mph(200 km/h) early on September 17, the only major hurricane on record in the Bay of Campeche."
232,"Increasing shear and dry air entrainment caused Karl to weaken slightly, but it retained winds of 115 mph(185 km/h) while making landfall just north of Veracruz, Mexico by 16:45 UTC on September 17."
233,"The system weakened rapidly over the mountainous terrain of Mexico, falling to tropical storm intensity by 00:00 UTC on September 18, weakening to a tropical depression six hours later, and dissipating about 85 mi(135 km) southeast of Veracruz by 12:00 UTC."
234,"Throughout Quintana Roo, heavy rains from Karl resulted in scattered flooding which forced hundreds of families from their homes."
235,More than 600 houses were destroyed in the city of Chetumal as a result of flooding and landslides.
236,"At the height of the storm, a total of 54,265 residents were without power; however, most had their electricity restored within a day."
237,Thousands of hectares of crops were lost.
238,"Upon making landfall in Veracruz, Karl caused widespread heavy rainfall, peaking at 17.83 in(453 mm) in Misantla, Mexico."
239,"Strong winds uprooted hundreds of thousands of trees and downed power lines, leaving up to 280,000 residents in the dark."
240,"More than 200,000 homes were damaged or destroyed across the states of Veracruz, Tabasco, and Oaxaca."
241,"A total of 22 people were killed by the storm, and the damage cost totaled to approximately $3.9 billion."
242,"--Hurricane Lisa--
Following a sequence of Cape Verde hurricanes, another tropical wave moved off the coast of Africa on September 16."
243,A broad area of low pressure developed in association with the wave as it passed southwest of Cape Verde.
244,"By 18:00 UTC on September 20, the wave developed into a tropical depression about 460 mi(740 km) southwest of Cape Verde."
245,"An unusually weak subtropical ridge steered the system north, east, and then north again over subsequent days."
