index,sentences
36,"At its peak, the crevasse was estimated to flow approximately 100,000 cubic feet per second."
37,"The inundation of land stretched across several Louisiana Parishes, causing floodwater to flow directly towards neighboring Gretna and Plaquemines Parish, while upstream the backwater caused noticeable rises in streams as far as Thibodaux and Raceland on Bayou Lafourche."
38,"The flooding was catastrophic, causing losses to most planted crops in the region and disrupting freight and passenger rail service on the West Bank of the river for several months."
39,"-Great Flood of 1913-
-Great Mississippi Flood of 1927-
The 1927 flood was the greatest flood in modern history on the lower Mississippi River."
40,"In the summer of 1926 until the spring of 1927, heavy rains fell in eastern Kansas, Oklahoma, and the Ohio Valley."
41,"The White and Little Red rivers broke through the levees in Arkansas in February, flooding over 400 km2(99,000 acres) with 3 to 5 m(9.8 to 16.4 ft) of water."
42,"The first levee break along the Mississippi River occurred a few miles south of Elaine, Arkansas, on March 29."
43,"Over the next six weeks, numerous levees broke along the Mississippi River from Illinois to Louisiana, which inundated numerous towns in the Mississippi Valley."
44,"The break at Mounds Landing near Greenville, Mississippi, was the single greatest crevasse to ever occur along the Mississippi River."
45,It flooded an area 80 km(50 mi) wide and 160 km(99 mi) long with up to 6 metres(20 ft) of water.
46,Heavy spring rains caused a second major flood in the same region that June.
47,"In all, 73,500 km2(28,400 sq mi) which were home to more than 931,000 people were inundated."
48,"To avoid flooding the city of New Orleans, the governor of Louisiana allowed engineers to create the Poydras cut, which saved the city but led to the flooding of St. Bernard and Plaquemines parishes instead."
49,Millions of acres across seven states were flooded.
50,"Evacuees totaled 500,000."
51,"Economic losses were estimated at US$1 billion(1927 dollars), which was equivalent to almost one-third of the federal budget at that time."
52,"-Great Flood of 1937-
The Ohio River flood of  $500 million."
53,The Birds Point-New Madrid Floodway was operated for the first time to reduce river stages along the Lower Ohio River and the reach of the Mississippi River adjacent to the floodway.
54,The Bonnet Carre Spillway was opened for the first time and had 285 of the 350 bays opened for 48 days.
55,New Orleans crested at 19.29 feet(5.88 m) on Feb 28th.
56,"-Flood of 1945-
Flooding between March and May resulted in Baton Rouge reaching its second highest recorded crest at 45.18 feet(13.77 m) on April 29."
57,The Bonnet Carre Spillway was opened for the second time for 57 days.
58,"-Flood of 1965-
The spring 1965 flood on the Upper Mississippi is still the flood of record for from about 100 miles north of Minneapolis, Minnesota, to Hannibal, Missouri."
59,The crests of that April exceeded previous records by several feet at many river gauge sites.
60,Those record crests still exceed the second highest crest by a foot or more at many of those same sites.
61,"This flood caused $225 million in damage to public and private properties, with $173 million of that occurring along the main stem of the Mississippi River mid April through early May."
62,Many of the record crests from this flood still stand today.
63,"These include: 22.18 feet at  Lake City, Minnesota, on April 19; 20.05 feet at  Wabasha, Minnesota, on April 19; 20.77 feet at  Winona, Minnesota, on April 19; 17.90 feet at La Crosse, Wisconsin, on April 21; 22.50 feet at Lansing, Iowa, on April 24; and 25.38 feet at McGregor, Iowa, on April 24."
64,This also coincided with record high water on the tributary Minnesota River.
65,"-Mississippi Flood of 1973-
The Mississippi Flood of 1973 occurred between March and May 1973 on the lower Mississippi River."
66,The flood resulted in the largest volume of water to flow down the Mississippi since the Great Mississippi Flood of 1927.
67,Both the Bonnet Carre Spillway and the Morganza Spillway were employed.
68,The Bonnet Carre was fully opened between April 7 and June 14 for a record 75 days.
69,The 1973 flood was the first time the Morganza Spillway was opened: from April 19 through June 13.
70,"-Flood of 1975-
In April, 225 bays of the Bonnet Carre Spillway were opened for 15 days, the shortest duration on record."
71,"Reserve, Louisiana, had a crest of  24 feet(7.3 m) on April 14."
72,the 8th highest on record.
73,"-Flood of 1979-
April, all 350 bays of the Bonnet Carre Spillway were opened for 45 days."
74,Red River Landing crested at 59.19 feet(18.04 m) on April 23.
75,"-Lower Mississippi Flood of 1983-
The flood between May and June was the second most severe flood in the lower Mississippi Basin since 1927."
76,"Red River Landing, Louisiana, reached the 4th highest crest of record at 60.52 feet(18.45 m) on June 5 and was flooded for 115 days."
77,All bays of the Bonnet Carre Spillway were opened for 35 days.
78,"-Great Mississippi and Missouri Rivers Flood of 1993-
The flood occurred on the Mississippi and Missouri rivers and their tributaries between April and October 1993."
79,"The flooded area totaled around 30,000 square miles(78,000 km2) and was the worst since the Great Mississippi Flood of 1927 as measured by duration, square miles inundated, persons displaced, crop and property damage and number of record river levels."
80,"-Flood of 2002-
In April, Red River Landing reached 58.60 ft(17.86 m), the 8th highest crest on record."
81,"-Flood of 2008-
Between April 11 and May 12, heavy rain in the Mississippi River Valley necessitated the opening of the Bonnet Carre Spillway for the first time in 11 years."
82,160 bays were opened for 31 days.
83,"Red River Landing crested at 60.68 feet(18.50 m) on April 24, the 3rd highest on record."
84,"-Great Mississippi Flood of 2011-
The Mississippi River floods in April and May 2011 were among the largest and most damaging along the U.S. waterway in the past century, rivalling major floods in 1927 and 1993."
85,"In April 2011, two major storm systems dumped record rainfall on the Mississippi River watershed."
86,"Rising from springtime snowmelt, the river and many of its tributaries began to swell to record levels by the beginning of May."
87,"Areas along the Mississippi itself experiencing flooding include Illinois, Iowa, Missouri, Kentucky, Tennessee, Arkansas, Mississippi, and Louisiana."
88,"U.S. President Barack Obama declared the western counties of Kentucky, Tennessee, and Mississippi federal disaster areas."
89,The Birds Point-New Madrid Floodway was operated for a second time to reduce river stages along the Lower Ohio River and the reach of the Mississippi River adjacent to the floodway.
90,"For the second time in 38 years, the Morganza Spillway has been opened, deliberately flooding 4,600 square miles(12,000 km2) of rural Louisiana to save most of Baton Rouge and New Orleans."
91,"-Flood of 2014-
The Upper Mississippi River flooded in the summer of 2014 as the result of record rainfall in Minnesota, Iowa, Wisconsin and Illinois."
92,"-2017 flooding-
The middle portion of the Mississippi approached historical record flooding."
93,The National Weather Service anticipated a 48.5 ft.
94,"crest at Cape Girardeau, Missouri on May 5, 2017, which was within 6 inches of the January 2, 2016, crest of 48.86 ft."
95,"-The Great flood of the Missouri and Mississippi Rivers 2019-
The Mississippi river floods to levels similar to the 1993 Great Mississippi and Missouri Floods in Davenport, Iowa."
96,"4 people have been reported dead as of May 3, 2019."
