,sentences
23,"The JTWC anticipated Nalgae to continually strengthen before it made landfall over Luzon, Philippines."
24,"Continuing on its quick westward run, Nalgae developed a tiny 5 nautical miles(9.3 km; 5.8 mi) eye with a small break in the eyewall around the eastern periphery, because of a slight vertical wind shear as estimated by the JTWC."
25,There was deep convective banding extending approximately 120 nautical miles(220 km; 140 mi) from the center and the overall outflow remained good.
26,"based on Dvorak intensity estimates, the winds of Nalgae were then raised to 95 knots(176 km/h; 109 mph)."
27,"-Preparations-
--Philippines--
On September 30, the Americans living in Philippines were reminded by the United States government ""to carry their travel documents at all times and secure them in a safe and waterproof location."""
28,The government launched the helpline numbers 1-888-407-4747 and 1-202-501-4444 so that the people traveling within the nation can obtain updated information from the Department of State.
29,"Also, the PAGASA insisted all people living in the low-lying areas to leave immediately."
30,"The said that ""Even areas that are currently not flooded are in danger because water from flooded communities will eventually seep into neighboring areas."""
31,The PAGASA hoisted public storm warning signal number 3 in Cagayan and Isabela as the storm drifted closer.
32,"They said that ""The coming storm is expected to bring strong winds, but authorities are more concerned about the amount of rainfall it will pour."""
33,Fears worsened as the typhoon came 4 days after Typhoon Nesat devastated the same place and also lead to a state of calamity being declared.
34,"Five towns in Cagayan were still flooded and the same place was to be hit by Nalgae, which is much stronger than Nesat."
35,"--Highest Public Storm Warning Signal--
--China--
On October 3, the National Marine Environmental Forecasting Center of China upgraded the rainstorm alert for Typhoon Nalgae to the orange level, the second-highest alert level in the country's four-level rainstorm alert system, reporting that a number of tidal stations off the provinces of Hainan, Guangdong and Fujian would experience tides beyond the ordinary safety levels."
36,The agency asked all the tourists heading to typhoon-hit provinces to remain flexible with their itineraries as several air and ship may be either cancelled or indefinitely delayed when the typhoon comes ashore.
37,"-Impact-
--Philippines--
Nalgae, the second typhoon hit Philippines within one week made landfall along the coast of Dinapigue town in Isabela province."
38,"The PAGASA weather bureau chief Graciano Yumul said that ""The ground is still supersaturated and it cannot absorb more water."
39,"This will just flow down to rivers and towns, and there is a big possibility that landslides, flash flooding and flooding could occur."""
40,The search and rescue operations for Typhoon Nesat were halted because of the fierce weather brought by Nalgae.
41,"The NOLCOM chief Major General Jessie Dellosa said ""Our rescue operations are ongoing with the use of watercraft and rubber boats."
42,"We are also continuously coordinating with the local government units to rescue the affected residents in Calumpit and Hagonoy."""
43,The National Disaster Risk Reduction and Management Council director Benito Ramos said that thousands of rescue workers were deployed across Luzon and the island's sparsely populated northeast coast was evacuated following the orders from the president Benigno Aquino III.
44,"Ramous said ""We're implementing persuasive evacuation operations."
45,"If I have to handcuff people to remove them from their homes I could be charged with human rights violations."""
46,Nalgae was making a similar path across the saturated Luzon Island as Typhoon Nesat.
47,The wind gusts brought by Nalgae toppled trees and blew away tin roofs of some houses in Isabela's provincial capital of Ilagan.
48,Nalgae continued to worsen the flooding and destruction brought by Nesat.
49,Nalgae was far more stronger than Nesat and plummeted the nation with more winds and rains.
50,"The governor of Isabela province, Faustino Dy said that ""Hundreds of people in coastal areas had been evacuated as rain and strong cut power lines, uprooted trees and blocked roads with debris."""
51,"He added that ""Nalgae could cause floods on Luzon's central plains before passing through La Union province, a tobacco-growing area, and then heading off into the South China Sea."""
52,"Also, the PAGASA announced that an estimated 10–18 mm per hour of rains were experienced in several areas across the nation filling up dams and causing river systems to swell."
53,"As the storm continued to move inland with strong winds, many structures including billboards, tarpaulins and wooden materials in the town of Cauayan were damaged."
54,The barriers of the Isabela highway were also destroyed by the typhoon.
55,The government responded quickly and cleared off all the debris on the highway and made it usable again.
56,"According to the National Disaster Risk Reduction and Management Council(NDDRMC), the onslaught of the typhoon resulted in the death of 1 person living in the Mountain Province, a landlocked province of the Philippines in the Cordillera Administrative Region in Luzon."
57,"It was reported that Sonny Marcos, a passenger on board a passenger van was buried alongside the Halsema Highway, the highest altitude highway in the Philippines that stretches from Baguio to Bontoc, Mountain Province."
58,Nalgae only took about six hours to blow through the Luzon island.
59,"Office of Civil Defense administrator Benito Ramos told ""We are asking everyone still refusing to leave their homes to let authorities evacuate them."
60,"The extremely strong winds blown by Nalgae set off a rockslide in northern Bontoc provincecausing boulders to roll down a mountainside and smash on a passing van, killing one man."
61,"In the rice-growing province of Bulacan north of Manila, several hundreds of people in several towns remained trapped on their rooftops as the floodwaters brought by Nesat never retreated and more flooding and rain was brought by Nalgae."
62,Rescuers aboard rubber boats could not reach them because the alleyways were too narrow.
63,Officials said that two army helicopters would be later deployed to rescue the victims.
64,The province of Pampanga was badly affected - mainly due to the already prevailing floods from the previous typhoon Typhoon Nesat(Pedring).
65,The floods continued till 5 October - much after the rains subsided.
66,Boats were brought out to navigate the roads that had turned into rivers.
67,The ground floor of most houses remained under water up to 4 days after Quiel passed.
68,"---Rescue efforts---
The Rescue workers scrambled through the floodwaters on October 2, so that they could be able to deliver food, water and other relief materials to hundreds of villagers stuck on rooftops since several days after the twin typhoons ravaged the nation."
69,"Seven towns north of Manila including Calumpit in rice-growing Bulacan province continued to be under waist-high waters after the rains brought by Nalgae, the 17th tropical cyclone to affect the disaster-prone nation in 2011."
70,"Helicopters were able to deliver food via air, but could rescue none of those who were on the rooftops since 4 days."
71,The main problem with the evacuations was such that most of the victims refused to leave.
72,"The residents could do nothing but wade through the floodwaters, only to find the town hall completely submerged in water."
73,"AirAsia, a Malaysian-based low-cost airline said that they would provide free aid to the victims of the twin typhoons in the Philippines."
74,They announced that they would allocate special space in their cargo on its daily Manila bound flight.
75,"They also asked people who were interested to donate for the Filipinos could contact them at their email address, airasiacares@airasia.com."
76,"On October 3, Philippine authorities rushed aid to thousands of people marooned in their flooded homes for a week since Nesat and Nalgae together battered the nation."
77,"After a long time, the flood water slowly started receding and the rescue workers were able to deliver food and other relief materials to those in need."
78,In Calumpit.
79,"one of the worst hit towns, a construction worker in line for receiving the relief materials said to a new agency, ""We have no food to eat, and no clean drinking water."""
80,"Although floodwaters have begun to subside, thousands of families continued to stay in the evacuation centers as more than 43,000 houses were damaged by the typhoon Nesat alone."
81,In the Pampanga province the typhoon breached several dikes or small channels developed for the flow of drain water.
82,The destructive landslides brought by Nalgae cut off large portions of the Philippine highways isolating the town of Carranglan in Nueva Ecija.
83,"Also, after the water receded, most of the victims refused to leave their homes and head for the evacuation centers as they feared that their houses could be easily robbed in such a situation."
84,They asked for food and relief materials to be delivered to their house instead.
85,It was later reported that at least 8 million people living in the Philippines have experience faced much worse floods than the earlier destruction caused by typhoon Nesat.
86,"The disaster management chief Benito Ramos said ""The fight is not over yet."
87,I hope the(Nesat) floods will wash out to Manila Bay before the(Nalgae) runoff hits the area.
88,"If the latter catches up to the former, there won’t be any rooftops left to see above the floodwaters."""
89,The local weather agency announced that the water levels on the tributaries of major central Luzon rivers were still continuing to rise fast and posed a threat to the nearby towns and villages.
