index,sentences
67,"Early on September 30, Sam began another strengthening trend as the eyewall replacement cycle concluded, located over a warm ocean eddy and within a region of low wind shear."
68,"The cyclone exhibited a warm 50–68 °F(10–20 °C), 29-mi(46-km) wide eye surrounded by cold, −76 to −94 °F(−60 to −70 °C) cloud tops from September 30–October 1."
69,"Early on October 1, Sam turned towards the north-northwest as it began to round the western edge of the subtropical ridge."
70,"Sam reached its secondary peak around 09:00 UTC, with maximum sustained winds of 150 mph(240 km/h) and a minimum central pressure of 934 mbar(27.6 inHg)."
71,"--Weakening and demise--
The cyclone maintained its intensity for about 12 hours as it tracked northward."
72,"The storm maintained a symmetric, well-defined eye, and multiple mesovorticies were apparent in satellite images."
73,"Sam began to weaken on October 2, with its eye becoming cloud-filled."
74,"During the next several hours, the cyclone turned towards the northeast under the influence of a steering flow between a sizeable low-pressure system located over Atlantic Canada and a deep-layer ridge located to the east and northeast of Sam."
75,"Moderate southerly deep-layer shear continued to weaken the system, with Sam falling to Category 3 intensity by 21:00 UTC."
76,The hurricane's eye disappeared from satellite imagery and its cloud tops warmed to −76 to −85 °F(−60 to −65 °C) on October 3.
77,Sam bottomed out as a low-end Category 2 hurricane later that day.
78,"The cyclone began another eyewall replacement late on October 3, as it crossed into sub-79 °F(26 °C) sea surface temperatures."
79,"Sam's wind field continued to grow, with tropical-storm-force winds extending up to 230 mi(370 km) out from the center on all four sides."
80,Sam strengthened slightly as it moved across a warm eddy early on October 4.
81,The storm's inner eyewall became more intense and its eye cleared.
82,The cyclone moved across colder sea surface temperatures shortly after and resumed weakening.
83,The inner eyewall quickly decayed on the northwestern side.
84,Sam weakened to a Category 1 hurricane around 21:00 UTC as its cloud tops warmed and its eye vanished from satellite imagery.
85,"Sam began to transition to extratropical cyclone shortly after, with its cloud pattern broadening on the northwestern side and convection decreasing."
86,"At 09:00 UTC on October 5, Sam became fully extratropical as it traversed 57 °F(14 °C) waters, and the NHC issued its final advisory on the storm."
87,Sam's low-level circulation center was exposed on the southern edge of a −58 °F(−50 °C) cloud band.
88,The cyclone had developed the appearance of an occluded extratropical system.
89,"Although its core remained warm in the middle and upper levels, the lower level consisted of cold stratocumulus clouds."
90,"For the next few days, Sam executed a short counterclockwise loop, before continuing its northeastward motion, while gradually weakening."
91,"Early on October 7, the post-tropical cyclone merged with another extratropical low over the north Atlantic."
92,"Afterward, this new low made a large counterclockwise loop between Iceland and Greenland, before being absorbed by a stronger low on October 9, to the southwest of Iceland."
93,"This low then accelerated eastward while rapidly weakening, passing just south of Iceland, before being absorbed by another extratropical cyclone over Scandinavia on October 12."
94,"-Impact and records-
While passing northeast of Puerto Rico, light winds associated with Sam's circulation interacted with the typically moist environment and, in conjunction with the normal diurnal cycle, produced locally heavy rainfall on the island on September 28–29."
95,Some street flooding occurred along roads with poor drainage and several mudslides were reported in western communities.
96,Large swells produced by the hurricane affected portions of the Lesser Antilles through late-September.
97,"Although Sam remained more than 900 mi(1,400 km) from the mainland United States, its circulation produced dangerous swells across the Eastern seaboard."
98,"Thirty people required rescue from rip currents in New Hanover County, North Carolina."
99,"However, there were no injuries or fatalities."
100,"In Bermuda, tropical storm warnings and watches were raised on September 30 and remained in effect until October 2."
101,"Although the core of Sam remained east of the territory, its broadening wind field brought tropical storm-force winds to the area."
102,"Sustained winds of 25–44 mph(40–71 km/h) were measured, with the strongest occurring at higher elevations."
103,A peak gust of 53 mph(85 km/h) was measured at the National Museum of Bermuda.
104,Rainfall during the storm's passage was negligible.
105,"Sam remained a major hurricane for 7.75 days, which was longer than any other Atlantic system this season, and the longest since Hurricane Ivan in 2004."
106,"Sam's total ACE of 53.8 was the highest for any Atlantic named storm in 2021, and 5th highest overall since 1966."
107,-Notes-
