,sentences
54,"On 21 March, Vanuatu Minister of Health Jerome Ludvaune asked the government to declare a major disaster for North Malakula, stating the damage there was similar to Cyclone Pam."
55,"By 23 March, inadequate relief efforts led to victims stealing food in Malekula."
56,"By early April distribution of relief goods was underway, with various affected areas receiving 107.5 kg(237 lb) of rice, 9,567 cartons of tinned tuna, 27,150 L(7,170 US gal) of water, 1,600 L(420 US gal) of gasoline, 243 shelter kits, and 535 tarpaulins."
57,"Furthermore, 40 million vatu(US$360,000) in funds was provided for West and South Ambae toward recovery from Hola and the Manaro Voui volcanic eruption."
58,"UNICEF provided 955 WASH kits, benefiting 4,775 people."
59,The agency distributed pamphlets in the Bislama language to ensure proper knowledge of the given materials.
60,"Nationwide, total fiscal needs were calculated at 632 million vatu(US$5.66 million), of which only 14 percent was allocated for."
61,An increase in mosquitoes carrying Plasmodium vivax occurred in the storm's wake.
62,"A small increase in diarrhea also occurred, with 11–14 reported cases."
63,"Short- and long-term recovery plans for the two disasters totaled 1.1 billion vatu(US$10.6 million), with immediate efforts focused on food security and shelter and long-term efforts focused on education."
64,Transform Aid International in conjunction with Baptist Churches Vanuatu provided rice to 53 families.
65,The China Civil Engineering Construction Company provided logistics assistance to the Malampa Government and supported local community activities.
66,"A three-month state of emergency was enacted on 13 April, with a Joint Police Force deployed for security and assistance."
67,The national government and provincial government of Penma coordinated relocation plans for displaced residents on Ambae with completion expected by 15 May.
68,"Hola contributed to the largest-ever supplemental budget in Vanuatu, with a proposed spending bill of 940 million vatu(US$8.4 million)."
69,"--New Zealand--
Hola was the third former tropical cyclone in just over a month to impact New Zealand, following Fehi and Gita in February."
70,"The New Zealand MetService raised alerts for heavy rain, strong winds, and rough seas in relation to Hola, primarily for northern areas of the country."
71,"Local emergency services advised residents to take ""basic precautions"", including clearing of debris, securing loose outdoor furniture, clearing gutters, and checking ship moorings."
72,"An estimated 80 surfers took to Mount Maunganui to ride 2 m(6.6 ft) waves on 11 March; farther offshore, waves were estimated to be 9 m(30 ft)."
73,Air New Zealand cancelled flights at Whangarei Airport and Kerikeri Airport while Vector Limited placed crews on standby for possible power outages.
74,Fire and Emergency New Zealand dispersed extra resources to East Coast for rapid response measures.
75,Thirteen families were evacuated from Bella Vista within Tauranga due to concerns over beach erosion.
76,"Effects from the cyclone turned out to be less than anticipated, with reporters calling it a ""lucky escape""."
77,"Rainfall in some areas exceeded 100 mm(3.9 in), with 105 mm(4.1 in) measured near Tolaga Bay and estimated accumulations of 90 to 100 mm(3.5 to 3.9 in) in the Coromandel Range."
78,"Winds were strongest at the northern reaches of the North Island, where gusts reached 122 km/h(76 mph) in Kaeo."
79,"Farther south near Auckland, peak gusts ranged from 60 to 70 km/h(37 to 43 mph)."
